cell,nCounts,nFeatures
R1.40.R2.73.R3.87.P1.40,687,680
R1.40.R2.74.R3.28.P1.39,1595,1567
R1.40.R2.75.R3.82.P1.39,895,882
R1.40.R2.77.R3.26.P1.40,622,619
R1.40.R2.83.R3.69.P1.40,628,621
R1.40.R2.92.R3.53.P1.39,544,539
R1.40.R2.94.R3.51.P1.39,2687,2583
R1.41.R2.24.R3.36.P1.39,1259,1243
R1.41.R2.25.R3.41.P1.39,1415,1382
R1.41.R2.25.R3.56.P1.39,814,797
R1.41.R2.29.R3.76.P1.40,1369,1333
R1.41.R2.44.R3.72.P1.40,830,826
R1.41.R2.46.R3.35.P1.39,2428,2355
R1.41.R2.46.R3.59.P1.39,693,687
R1.41.R2.57.R3.20.P1.40,676,668
R1.41.R2.58.R3.17.P1.39,3205,3076
R1.41.R2.61.R3.58.P1.39,804,799
R1.41.R2.64.R3.12.P1.39,437,432
R1.41.R2.64.R3.45.P1.39,623,616
R1.41.R2.66.R3.20.P1.40,803,786
R1.41.R2.68.R3.22.P1.40,1044,1033
R1.41.R2.69.R3.61.P1.39,1237,1224
R1.41.R2.84.R3.35.P1.39,1701,1656
R1.41.R2.91.R3.58.P1.39,978,963
R1.41.R2.92.R3.83.P1.40,1315,1297
R1.41.R2.93.R3.12.P1.39,1762,1716
R1.41.R2.94.R3.91.P1.39,1490,1467
R1.41.R2.96.R3.01.P1.39,869,862
R1.42.R2.03.R3.25.P1.39,632,626
R1.42.R2.03.R3.83.P1.39,508,504
R1.42.R2.04.R3.54.P1.39,4071,3946
R1.42.R2.09.R3.65.P1.39,1100,1079
R1.42.R2.19.R3.25.P1.39,1096,1072
R1.42.R2.19.R3.85.P1.39,1237,1224
R1.42.R2.21.R3.07.P1.39,4303,4107
R1.42.R2.24.R3.22.P1.39,614,600
R1.42.R2.25.R3.17.P1.39,689,681
R1.42.R2.25.R3.27.P1.39,6896,6494
R1.42.R2.26.R3.84.P1.39,2936,2843
R1.42.R2.33.R3.15.P1.40,468,464
R1.42.R2.33.R3.59.P1.40,558,553
R1.42.R2.36.R3.18.P1.40,1398,1369
R1.42.R2.36.R3.67.P1.39,1190,1163
R1.42.R2.40.R3.96.P1.39,948,935
R1.42.R2.44.R3.16.P1.39,2261,2213
R1.42.R2.48.R3.39.P1.39,1038,1022
R1.42.R2.50.R3.20.P1.39,2864,2792
R1.42.R2.50.R3.35.P1.39,1813,1779
R1.42.R2.58.R3.09.P1.40,348,346
R1.42.R2.60.R3.60.P1.39,1257,1237
R1.42.R2.61.R3.23.P1.39,361,358
R1.42.R2.67.R3.58.P1.40,953,946
R1.42.R2.67.R3.76.P1.39,1268,1245
R1.42.R2.68.R3.78.P1.39,600,590
R1.42.R2.71.R3.26.P1.40,676,663
R1.42.R2.72.R3.22.P1.40,737,723
R1.42.R2.75.R3.14.P1.39,877,869
R1.42.R2.77.R3.52.P1.39,3717,3589
R1.42.R2.78.R3.67.P1.39,1622,1585
R1.42.R2.79.R3.10.P1.40,685,683
R1.42.R2.80.R3.13.P1.39,5950,5739
R1.42.R2.86.R3.70.P1.40,1199,1175
R1.42.R2.87.R3.36.P1.39,2033,1990
R1.42.R2.87.R3.55.P1.40,852,845
R1.42.R2.88.R3.46.P1.40,1842,1775
R1.42.R2.93.R3.59.P1.40,1456,1433
R1.43.R2.01.R3.52.P1.39,4859,4639
R1.43.R2.02.R3.82.P1.40,481,477
R1.43.R2.06.R3.09.P1.39,2088,2043
R1.43.R2.06.R3.11.P1.39,519,515
R1.43.R2.09.R3.70.P1.40,938,927
R1.43.R2.16.R3.69.P1.39,2454,2410
R1.43.R2.17.R3.27.P1.40,1781,1750
R1.43.R2.17.R3.32.P1.39,851,839
R1.43.R2.26.R3.42.P1.39,589,581
R1.43.R2.27.R3.17.P1.39,9530,8942
R1.43.R2.27.R3.37.P1.39,764,753
R1.43.R2.32.R3.81.P1.39,417,414
R1.43.R2.34.R3.06.P1.40,726,715
R1.43.R2.37.R3.01.P1.40,691,679
R1.43.R2.38.R3.50.P1.39,841,826
R1.43.R2.39.R3.67.P1.39,419,413
R1.43.R2.40.R3.56.P1.39,813,793
R1.43.R2.44.R3.67.P1.39,6624,6334
R1.43.R2.48.R3.19.P1.39,6213,5931
R1.43.R2.50.R3.17.P1.40,1401,1384
R1.43.R2.53.R3.67.P1.40,561,553
R1.43.R2.55.R3.28.P1.40,2770,2723
R1.43.R2.62.R3.77.P1.40,2263,2180
R1.43.R2.65.R3.37.P1.39,2764,2672
R1.43.R2.68.R3.28.P1.39,2082,2035
R1.43.R2.68.R3.30.P1.39,1831,1785
R1.43.R2.76.R3.61.P1.40,737,726
R1.43.R2.77.R3.92.P1.40,1381,1362
R1.43.R2.83.R3.84.P1.39,1595,1567
R1.43.R2.85.R3.37.P1.39,625,618
R1.43.R2.85.R3.79.P1.39,604,602
R1.43.R2.85.R3.86.P1.40,2828,2702
R1.43.R2.93.R3.33.P1.40,648,638
R1.43.R2.93.R3.39.P1.40,1120,1105
R1.44.R2.08.R3.08.P1.40,686,677
R1.44.R2.10.R3.37.P1.39,655,652
R1.44.R2.10.R3.57.P1.40,788,783
R1.44.R2.12.R3.89.P1.39,1253,1236
R1.44.R2.14.R3.30.P1.39,796,782
R1.44.R2.18.R3.95.P1.40,767,753
R1.44.R2.19.R3.49.P1.39,1056,1046
R1.44.R2.24.R3.06.P1.39,573,568
R1.44.R2.33.R3.86.P1.40,1354,1332
R1.44.R2.38.R3.51.P1.40,3030,2923
R1.44.R2.38.R3.83.P1.40,1892,1854
R1.44.R2.45.R3.76.P1.40,2809,2740
R1.44.R2.56.R3.53.P1.39,1206,1182
R1.44.R2.59.R3.40.P1.40,673,664
R1.44.R2.61.R3.02.P1.40,960,951
R1.44.R2.64.R3.30.P1.40,1954,1911
R1.44.R2.64.R3.42.P1.39,1688,1654
R1.44.R2.68.R3.73.P1.40,540,539
R1.44.R2.76.R3.78.P1.39,600,594
R1.44.R2.81.R3.40.P1.40,884,872
R1.44.R2.93.R3.61.P1.40,1193,1180
R1.45.R2.03.R3.85.P1.40,2262,2221
R1.45.R2.09.R3.87.P1.39,1186,1164
R1.45.R2.10.R3.26.P1.39,942,924
R1.45.R2.11.R3.16.P1.40,2080,2043
R1.45.R2.11.R3.45.P1.40,1088,1072
R1.45.R2.11.R3.73.P1.39,663,645
R1.45.R2.14.R3.52.P1.39,1415,1385
R1.45.R2.17.R3.17.P1.39,524,521
R1.45.R2.18.R3.73.P1.39,789,779
R1.45.R2.20.R3.25.P1.39,706,700
R1.45.R2.21.R3.17.P1.40,1352,1326
R1.45.R2.27.R3.24.P1.40,503,496
R1.45.R2.27.R3.73.P1.40,684,679
R1.45.R2.29.R3.12.P1.39,1778,1738
R1.45.R2.33.R3.01.P1.39,726,716
R1.45.R2.39.R3.29.P1.39,1124,1110
R1.45.R2.51.R3.78.P1.39,461,459
R1.45.R2.56.R3.83.P1.39,1447,1385
R1.45.R2.62.R3.32.P1.39,5062,4722
R1.45.R2.64.R3.32.P1.40,572,563
R1.45.R2.66.R3.50.P1.39,925,915
R1.45.R2.80.R3.23.P1.40,733,707
R1.45.R2.84.R3.03.P1.40,867,852
R1.45.R2.85.R3.57.P1.40,1219,1195
R1.45.R2.86.R3.47.P1.39,644,641
R1.45.R2.91.R3.36.P1.39,992,983
R1.45.R2.94.R3.71.P1.40,606,599
R1.45.R2.96.R3.32.P1.40,1312,1284
R1.46.R2.06.R3.46.P1.39,3434,3330
R1.46.R2.07.R3.30.P1.39,756,742
R1.46.R2.14.R3.42.P1.39,2356,2294
R1.46.R2.15.R3.05.P1.39,2160,2114
R1.46.R2.16.R3.18.P1.40,1554,1515
R1.46.R2.20.R3.18.P1.40,1754,1712
R1.46.R2.21.R3.09.P1.39,3583,3497
R1.46.R2.21.R3.46.P1.40,2522,2427
R1.46.R2.27.R3.49.P1.40,678,674
R1.46.R2.29.R3.19.P1.39,2710,2582
R1.46.R2.31.R3.76.P1.39,1431,1399
R1.46.R2.36.R3.73.P1.40,1595,1543
R1.46.R2.38.R3.32.P1.39,1220,1208
R1.46.R2.42.R3.74.P1.40,1403,1373
R1.46.R2.44.R3.19.P1.39,1631,1582
R1.46.R2.49.R3.44.P1.39,779,758
R1.46.R2.51.R3.42.P1.39,744,737
R1.46.R2.55.R3.08.P1.39,1073,1061
R1.46.R2.57.R3.80.P1.39,551,545
R1.46.R2.71.R3.87.P1.40,1470,1445
R1.46.R2.77.R3.86.P1.39,1091,1076
R1.46.R2.78.R3.48.P1.40,791,778
R1.46.R2.84.R3.60.P1.39,1340,1320
R1.46.R2.84.R3.68.P1.40,843,833
R1.46.R2.89.R3.40.P1.39,1105,1085
R1.46.R2.92.R3.86.P1.40,1952,1880
R1.46.R2.93.R3.50.P1.40,762,754
R1.47.R2.01.R3.10.P1.39,1614,1581
R1.47.R2.04.R3.71.P1.40,609,606
R1.47.R2.09.R3.70.P1.39,4001,3838
R1.47.R2.09.R3.74.P1.40,1357,1325
R1.47.R2.12.R3.91.P1.39,1316,1262
R1.47.R2.13.R3.67.P1.39,1032,1013
R1.47.R2.16.R3.83.P1.39,579,575
R1.47.R2.20.R3.47.P1.40,947,940
R1.47.R2.23.R3.89.P1.40,2253,2211
R1.47.R2.32.R3.68.P1.39,593,586
R1.47.R2.35.R3.65.P1.39,884,862
R1.47.R2.39.R3.31.P1.40,1000,988
R1.47.R2.45.R3.13.P1.39,799,776
R1.47.R2.46.R3.83.P1.39,2427,2381
R1.47.R2.50.R3.08.P1.39,619,609
R1.47.R2.57.R3.84.P1.40,987,974
R1.47.R2.61.R3.03.P1.39,677,669
R1.47.R2.63.R3.23.P1.39,1169,1157
R1.47.R2.63.R3.44.P1.39,1684,1662
R1.47.R2.63.R3.72.P1.39,1470,1443
R1.47.R2.63.R3.76.P1.40,894,883
R1.47.R2.70.R3.95.P1.39,1434,1403
R1.47.R2.77.R3.07.P1.39,1931,1883
R1.47.R2.85.R3.28.P1.40,592,586
R1.47.R2.85.R3.39.P1.39,1176,1156
R1.47.R2.86.R3.81.P1.39,1856,1834
R1.47.R2.87.R3.22.P1.39,3619,3492
R1.47.R2.95.R3.29.P1.39,1233,1213
R1.48.R2.04.R3.24.P1.40,428,427
R1.48.R2.05.R3.76.P1.39,855,848
R1.48.R2.06.R3.40.P1.40,1450,1417
R1.48.R2.08.R3.85.P1.39,1769,1740
R1.48.R2.10.R3.35.P1.40,746,737
R1.48.R2.17.R3.17.P1.39,1131,1112
R1.48.R2.23.R3.94.P1.40,989,979
R1.48.R2.24.R3.44.P1.40,1686,1647
R1.48.R2.24.R3.78.P1.39,894,878
R1.48.R2.25.R3.86.P1.40,3573,3430
R1.48.R2.29.R3.24.P1.39,556,555
R1.48.R2.31.R3.43.P1.39,983,972
R1.48.R2.33.R3.38.P1.40,633,628
R1.48.R2.39.R3.06.P1.40,677,666
R1.48.R2.46.R3.18.P1.39,691,669
R1.48.R2.52.R3.72.P1.39,862,853
R1.48.R2.54.R3.41.P1.39,956,951
R1.48.R2.56.R3.31.P1.39,3412,3315
R1.48.R2.58.R3.47.P1.39,1238,1211
R1.48.R2.59.R3.68.P1.40,464,461
R1.48.R2.64.R3.17.P1.39,920,906
R1.48.R2.72.R3.23.P1.39,1444,1407
R1.48.R2.72.R3.44.P1.39,783,774
R1.48.R2.74.R3.95.P1.40,1642,1606
R1.48.R2.74.R3.96.P1.39,2105,2043
R1.48.R2.75.R3.03.P1.40,599,593
R1.48.R2.81.R3.48.P1.39,802,794
R1.48.R2.81.R3.76.P1.40,766,750
R1.48.R2.82.R3.38.P1.40,771,753
R1.48.R2.86.R3.83.P1.39,373,372
R1.48.R2.93.R3.50.P1.39,1220,1201
R1.48.R2.94.R3.56.P1.39,947,932
R1.49.R2.01.R3.69.P1.39,518,514
R1.49.R2.10.R3.23.P1.39,950,923
R1.49.R2.15.R3.03.P1.39,6371,6035
R1.49.R2.18.R3.51.P1.40,1072,1046
R1.49.R2.18.R3.95.P1.40,1037,1017
R1.49.R2.19.R3.88.P1.39,1555,1525
R1.49.R2.20.R3.40.P1.39,823,813
R1.49.R2.23.R3.44.P1.40,523,516
R1.49.R2.26.R3.82.P1.39,491,489
R1.49.R2.26.R3.90.P1.40,1280,1262
R1.49.R2.28.R3.94.P1.40,647,640
R1.49.R2.29.R3.96.P1.40,1677,1640
R1.49.R2.31.R3.23.P1.39,1771,1744
R1.49.R2.37.R3.15.P1.39,1678,1642
R1.49.R2.39.R3.20.P1.39,838,823
R1.49.R2.46.R3.16.P1.39,592,584
R1.49.R2.55.R3.65.P1.39,2943,2803
R1.49.R2.61.R3.58.P1.39,1553,1521
R1.49.R2.64.R3.38.P1.40,585,578
R1.49.R2.64.R3.50.P1.40,483,479
R1.49.R2.67.R3.90.P1.40,2165,2095
R1.49.R2.74.R3.40.P1.40,1976,1918
R1.49.R2.75.R3.93.P1.39,608,605
R1.49.R2.77.R3.64.P1.39,1119,1093
R1.49.R2.79.R3.32.P1.39,685,678
R1.49.R2.90.R3.34.P1.39,947,929
R1.49.R2.93.R3.75.P1.39,367,363
R1.49.R2.95.R3.08.P1.39,461,458
R1.49.R2.96.R3.68.P1.40,632,626
R1.49.R2.96.R3.96.P1.40,982,973
R1.50.R2.04.R3.15.P1.39,808,796
R1.50.R2.15.R3.45.P1.40,3075,2937
R1.50.R2.24.R3.70.P1.39,630,624
R1.50.R2.25.R3.74.P1.40,545,539
R1.50.R2.30.R3.16.P1.40,419,415
R1.50.R2.30.R3.76.P1.40,605,599
R1.50.R2.32.R3.19.P1.39,970,956
R1.50.R2.38.R3.95.P1.39,610,604
R1.50.R2.47.R3.28.P1.40,1282,1252
R1.50.R2.53.R3.69.P1.39,950,941
R1.50.R2.56.R3.80.P1.40,2289,2228
R1.50.R2.58.R3.18.P1.40,4375,4218
R1.50.R2.62.R3.10.P1.39,1582,1549
R1.50.R2.63.R3.90.P1.40,727,724
R1.50.R2.65.R3.65.P1.40,571,567
R1.50.R2.67.R3.83.P1.39,2184,2129
R1.50.R2.70.R3.06.P1.40,514,512
R1.50.R2.81.R3.31.P1.39,893,880
R1.50.R2.83.R3.61.P1.40,1094,1069
R1.50.R2.87.R3.82.P1.40,621,616
R1.50.R2.94.R3.42.P1.40,2685,2599
R1.51.R2.16.R3.15.P1.39,1729,1690
R1.51.R2.27.R3.54.P1.40,904,898
R1.51.R2.27.R3.62.P1.39,1705,1670
R1.51.R2.37.R3.39.P1.40,1750,1694
R1.51.R2.38.R3.27.P1.40,2615,2561
R1.51.R2.38.R3.60.P1.39,5201,4841
R1.51.R2.39.R3.11.P1.39,1176,1163
R1.51.R2.51.R3.77.P1.40,760,754
R1.51.R2.59.R3.06.P1.39,685,674
R1.51.R2.61.R3.45.P1.39,810,801
R1.51.R2.65.R3.55.P1.39,2608,2546
R1.51.R2.66.R3.66.P1.40,1105,1098
R1.51.R2.78.R3.19.P1.40,717,711
R1.51.R2.95.R3.64.P1.40,1342,1323
R1.51.R2.96.R3.69.P1.40,805,794
R1.52.R2.02.R3.26.P1.40,2590,2481
R1.52.R2.05.R3.28.P1.39,963,947
R1.52.R2.06.R3.19.P1.40,4786,4440
R1.52.R2.06.R3.60.P1.39,781,771
R1.52.R2.06.R3.86.P1.40,792,790
R1.52.R2.07.R3.60.P1.40,856,842
R1.52.R2.10.R3.30.P1.39,786,776
R1.52.R2.12.R3.23.P1.40,1396,1377
R1.52.R2.15.R3.11.P1.40,1476,1454
R1.52.R2.19.R3.24.P1.39,598,590
R1.52.R2.20.R3.80.P1.39,1044,1036
R1.52.R2.22.R3.43.P1.40,1653,1635
R1.52.R2.22.R3.92.P1.40,781,769
R1.52.R2.26.R3.57.P1.39,639,632
R1.52.R2.29.R3.42.P1.39,613,608
R1.52.R2.30.R3.13.P1.39,778,769
R1.52.R2.39.R3.94.P1.39,2306,2257
R1.52.R2.43.R3.94.P1.39,838,821
R1.52.R2.45.R3.49.P1.39,2917,2836
R1.52.R2.48.R3.70.P1.39,961,944
R1.52.R2.49.R3.43.P1.39,430,423
R1.52.R2.49.R3.76.P1.40,1348,1332
R1.52.R2.56.R3.65.P1.40,2242,2189
R1.52.R2.71.R3.84.P1.39,2334,2260
R1.52.R2.87.R3.36.P1.40,657,656
R1.52.R2.88.R3.42.P1.39,998,985
R1.52.R2.91.R3.28.P1.39,2171,2100
R1.52.R2.93.R3.40.P1.40,871,862
R1.53.R2.02.R3.62.P1.40,1901,1868
R1.53.R2.12.R3.94.P1.39,1906,1873
R1.53.R2.16.R3.23.P1.39,4294,4178
R1.53.R2.20.R3.47.P1.40,1063,1049
R1.53.R2.27.R3.06.P1.39,1624,1585
R1.53.R2.30.R3.38.P1.39,367,364
R1.53.R2.36.R3.13.P1.39,2433,2372
R1.53.R2.43.R3.41.P1.39,497,491
R1.53.R2.43.R3.48.P1.39,1865,1816
R1.53.R2.48.R3.91.P1.40,553,552
R1.53.R2.55.R3.93.P1.39,437,432
R1.53.R2.63.R3.26.P1.39,863,850
R1.53.R2.63.R3.85.P1.39,1393,1353
R1.53.R2.63.R3.92.P1.40,668,666
R1.53.R2.66.R3.65.P1.40,973,961
R1.53.R2.66.R3.72.P1.40,2004,1959
R1.53.R2.71.R3.91.P1.39,966,957
R1.53.R2.74.R3.11.P1.39,928,920
R1.53.R2.78.R3.10.P1.40,737,728
R1.54.R2.07.R3.77.P1.40,686,680
R1.54.R2.09.R3.12.P1.39,1648,1605
R1.54.R2.15.R3.41.P1.39,1353,1314
R1.54.R2.16.R3.06.P1.39,1641,1607
R1.54.R2.28.R3.21.P1.39,1172,1154
R1.54.R2.32.R3.43.P1.39,753,740
R1.54.R2.37.R3.33.P1.39,1435,1420
R1.54.R2.37.R3.75.P1.40,871,863
R1.54.R2.51.R3.05.P1.40,1320,1298
R1.54.R2.59.R3.85.P1.40,1660,1636
R1.54.R2.63.R3.89.P1.40,1376,1348
R1.54.R2.64.R3.19.P1.39,1525,1509
R1.54.R2.65.R3.28.P1.39,1031,1024
R1.54.R2.78.R3.18.P1.39,1122,1087
R1.54.R2.81.R3.48.P1.40,1006,999
R1.54.R2.86.R3.12.P1.39,720,715
R1.54.R2.86.R3.23.P1.39,392,387
R1.54.R2.87.R3.76.P1.39,747,740
R1.54.R2.88.R3.25.P1.40,474,467
R1.55.R2.04.R3.65.P1.39,970,956
R1.55.R2.13.R3.40.P1.39,601,596
R1.55.R2.13.R3.76.P1.39,1425,1400
R1.55.R2.25.R3.88.P1.39,869,850
R1.55.R2.27.R3.46.P1.40,1013,1000
R1.55.R2.27.R3.79.P1.39,864,854
R1.55.R2.34.R3.26.P1.39,1718,1685
R1.55.R2.37.R3.68.P1.40,1504,1478
R1.55.R2.38.R3.95.P1.40,383,377
R1.55.R2.49.R3.20.P1.39,1355,1328
R1.55.R2.50.R3.27.P1.40,708,705
R1.55.R2.52.R3.06.P1.39,2159,2123
R1.55.R2.64.R3.07.P1.39,713,706
R1.55.R2.74.R3.74.P1.40,670,659
R1.55.R2.81.R3.22.P1.40,1036,1022
R1.55.R2.87.R3.68.P1.40,375,370
R1.55.R2.92.R3.81.P1.39,1279,1256
R1.56.R2.05.R3.64.P1.40,1156,1132
R1.56.R2.08.R3.69.P1.40,588,576
R1.56.R2.15.R3.91.P1.39,666,652
R1.56.R2.18.R3.67.P1.39,532,524
R1.56.R2.18.R3.73.P1.39,680,668
R1.56.R2.20.R3.66.P1.40,4083,3967
R1.56.R2.26.R3.76.P1.39,1721,1684
R1.56.R2.28.R3.15.P1.39,1550,1528
R1.56.R2.30.R3.74.P1.39,667,658
R1.56.R2.30.R3.95.P1.39,885,870
R1.56.R2.36.R3.14.P1.40,797,781
R1.56.R2.38.R3.18.P1.39,3620,3494
R1.56.R2.40.R3.83.P1.39,954,943
R1.56.R2.42.R3.62.P1.39,686,676
R1.56.R2.47.R3.91.P1.39,518,511
R1.56.R2.48.R3.89.P1.39,2164,2116
R1.56.R2.49.R3.85.P1.40,806,789
R1.56.R2.50.R3.31.P1.40,616,608
R1.56.R2.62.R3.59.P1.39,808,797
R1.56.R2.64.R3.88.P1.40,2185,2132
R1.56.R2.70.R3.36.P1.39,987,971
R1.56.R2.80.R3.69.P1.39,1604,1560
R1.56.R2.81.R3.94.P1.40,471,464
R1.56.R2.84.R3.55.P1.40,550,547
R1.57.R2.06.R3.71.P1.39,732,727
R1.57.R2.07.R3.32.P1.39,915,904
R1.57.R2.16.R3.30.P1.39,599,583
R1.57.R2.19.R3.30.P1.39,1108,1093
R1.57.R2.20.R3.57.P1.39,494,491
R1.57.R2.21.R3.75.P1.40,1314,1291
R1.57.R2.34.R3.30.P1.40,815,803
R1.57.R2.56.R3.60.P1.39,1628,1584
R1.57.R2.64.R3.24.P1.40,780,777
R1.57.R2.66.R3.31.P1.40,538,531
R1.57.R2.68.R3.01.P1.40,761,753
R1.57.R2.69.R3.90.P1.39,575,569
R1.57.R2.77.R3.03.P1.40,896,878
R1.57.R2.78.R3.13.P1.40,765,758
R1.57.R2.85.R3.71.P1.40,622,617
R1.57.R2.90.R3.77.P1.40,577,570
R1.58.R2.15.R3.88.P1.39,868,850
R1.58.R2.16.R3.26.P1.40,343,338
R1.58.R2.16.R3.75.P1.40,602,597
R1.58.R2.17.R3.45.P1.39,825,818
R1.58.R2.22.R3.26.P1.40,699,687
R1.58.R2.22.R3.71.P1.40,598,592
R1.58.R2.26.R3.19.P1.39,632,626
R1.58.R2.26.R3.62.P1.39,2118,2083
R1.58.R2.26.R3.96.P1.40,709,701
R1.58.R2.28.R3.28.P1.39,1094,1080
R1.58.R2.30.R3.21.P1.40,675,665
R1.58.R2.50.R3.43.P1.39,2007,1968
R1.58.R2.52.R3.61.P1.40,1400,1362
R1.58.R2.63.R3.50.P1.39,578,570
R1.58.R2.74.R3.87.P1.40,4419,4267
R1.58.R2.81.R3.03.P1.39,835,827
R1.58.R2.88.R3.01.P1.39,724,715
R1.58.R2.96.R3.55.P1.39,412,409
R1.59.R2.01.R3.30.P1.39,746,740
R1.59.R2.07.R3.04.P1.40,1148,1139
R1.59.R2.09.R3.19.P1.40,1087,1075
R1.59.R2.11.R3.46.P1.39,599,588
R1.59.R2.13.R3.10.P1.39,1682,1637
R1.59.R2.15.R3.86.P1.40,910,895
R1.59.R2.16.R3.91.P1.39,2565,2489
R1.59.R2.19.R3.60.P1.39,598,589
R1.59.R2.26.R3.15.P1.40,795,784
R1.59.R2.33.R3.37.P1.40,2323,2279
R1.59.R2.38.R3.25.P1.39,767,760
R1.59.R2.40.R3.13.P1.39,1162,1137
R1.59.R2.40.R3.41.P1.40,415,409
R1.59.R2.42.R3.02.P1.39,1597,1560
R1.59.R2.42.R3.86.P1.40,1022,1011
R1.59.R2.47.R3.03.P1.39,1518,1490
R1.59.R2.47.R3.26.P1.40,765,760
R1.59.R2.48.R3.26.P1.40,630,614
R1.59.R2.49.R3.71.P1.39,499,497
R1.59.R2.56.R3.28.P1.40,2908,2818
R1.59.R2.61.R3.33.P1.39,1324,1304
R1.59.R2.62.R3.13.P1.40,806,796
R1.59.R2.64.R3.33.P1.39,3807,3660
R1.59.R2.69.R3.26.P1.39,697,688
R1.59.R2.74.R3.32.P1.40,1564,1515
R1.59.R2.75.R3.04.P1.40,1086,1064
R1.59.R2.75.R3.32.P1.40,1004,994
R1.59.R2.76.R3.77.P1.39,432,429
R1.59.R2.78.R3.59.P1.40,832,824
R1.59.R2.79.R3.36.P1.40,2250,2171
R1.59.R2.79.R3.57.P1.39,2954,2882
R1.59.R2.88.R3.23.P1.39,1794,1756
R1.59.R2.92.R3.05.P1.40,1033,1020
R1.59.R2.95.R3.32.P1.39,972,958
R1.59.R2.96.R3.03.P1.40,640,637
R1.60.R2.09.R3.11.P1.39,1021,1010
R1.60.R2.14.R3.85.P1.39,2294,2240
R1.60.R2.20.R3.89.P1.40,685,677
R1.60.R2.21.R3.85.P1.39,2327,2257
R1.60.R2.23.R3.66.P1.39,434,433
R1.60.R2.24.R3.32.P1.40,374,369
R1.60.R2.37.R3.28.P1.39,3071,2975
R1.60.R2.43.R3.59.P1.39,559,556
R1.60.R2.45.R3.61.P1.39,1029,1016
R1.60.R2.45.R3.85.P1.39,1837,1785
R1.60.R2.48.R3.84.P1.40,4183,4025
R1.60.R2.48.R3.89.P1.40,842,834
R1.60.R2.50.R3.27.P1.40,2115,2009
R1.60.R2.55.R3.81.P1.39,405,404
R1.60.R2.64.R3.28.P1.39,4386,4206
R1.60.R2.66.R3.26.P1.39,842,834
R1.60.R2.76.R3.44.P1.39,642,640
R1.60.R2.80.R3.07.P1.40,522,516
R1.60.R2.81.R3.53.P1.39,941,936
R1.60.R2.88.R3.85.P1.39,1931,1891
R1.60.R2.91.R3.06.P1.39,577,572
R1.61.R2.04.R3.57.P1.39,1089,1070
R1.61.R2.07.R3.95.P1.39,1075,1061
R1.61.R2.09.R3.51.P1.39,887,876
R1.61.R2.14.R3.66.P1.40,735,725
R1.61.R2.14.R3.81.P1.40,717,710
R1.61.R2.15.R3.86.P1.39,1676,1649
R1.61.R2.20.R3.53.P1.39,681,674
R1.61.R2.28.R3.13.P1.40,709,699
R1.61.R2.33.R3.72.P1.40,529,525
R1.61.R2.37.R3.85.P1.40,2007,1946
R1.61.R2.38.R3.01.P1.40,1619,1595
R1.61.R2.42.R3.29.P1.40,626,621
R1.61.R2.44.R3.90.P1.39,757,748
R1.61.R2.51.R3.52.P1.39,1546,1513
R1.61.R2.55.R3.64.P1.40,1223,1196
R1.61.R2.59.R3.01.P1.40,419,414
R1.61.R2.59.R3.36.P1.40,869,845
R1.61.R2.62.R3.46.P1.40,1190,1171
R1.61.R2.63.R3.05.P1.40,809,804
R1.61.R2.67.R3.16.P1.40,1190,1166
R1.61.R2.68.R3.45.P1.39,4594,4431
R1.61.R2.68.R3.94.P1.40,667,663
R1.61.R2.74.R3.27.P1.40,1256,1237
R1.61.R2.77.R3.17.P1.39,675,667
R1.61.R2.78.R3.23.P1.40,1259,1240
R1.61.R2.78.R3.54.P1.39,1242,1226
R1.61.R2.78.R3.71.P1.39,1983,1949
R1.61.R2.79.R3.79.P1.39,708,701
R1.61.R2.92.R3.34.P1.39,1754,1722
R1.61.R2.96.R3.42.P1.40,845,840
R1.62.R2.02.R3.16.P1.39,2852,2791
R1.62.R2.03.R3.32.P1.39,996,984
R1.62.R2.03.R3.82.P1.40,734,728
R1.62.R2.05.R3.28.P1.40,608,594
R1.62.R2.09.R3.29.P1.39,801,786
R1.62.R2.11.R3.27.P1.39,1684,1638
R1.62.R2.14.R3.37.P1.39,3799,3700
R1.62.R2.14.R3.59.P1.39,5178,4974
R1.62.R2.14.R3.82.P1.39,1012,999
R1.62.R2.16.R3.91.P1.39,1221,1200
R1.62.R2.18.R3.73.P1.40,1800,1735
R1.62.R2.28.R3.44.P1.40,1566,1541
R1.62.R2.29.R3.39.P1.39,631,625
R1.62.R2.34.R3.39.P1.40,3660,3530
R1.62.R2.42.R3.43.P1.40,744,731
R1.62.R2.42.R3.66.P1.40,1827,1791
R1.62.R2.42.R3.89.P1.40,1194,1159
R1.62.R2.48.R3.17.P1.40,1049,1033
R1.62.R2.48.R3.84.P1.39,1088,1075
R1.62.R2.50.R3.39.P1.39,1266,1245
R1.62.R2.50.R3.88.P1.40,670,663
R1.62.R2.53.R3.21.P1.40,626,617
R1.62.R2.56.R3.15.P1.39,1252,1230
R1.62.R2.67.R3.89.P1.39,827,815
R1.62.R2.68.R3.46.P1.39,1792,1751
R1.62.R2.73.R3.18.P1.40,693,683
R1.62.R2.79.R3.08.P1.39,1019,1003
R1.62.R2.80.R3.55.P1.39,767,757
R1.62.R2.83.R3.03.P1.39,1756,1675
R1.62.R2.86.R3.44.P1.39,1553,1528
R1.62.R2.95.R3.46.P1.40,490,489
