cell,nCounts,nFeatures
612,740,703
613,580,514
614,2468,1893
615,502,477
616,1565,1342
617,1171,1052
618,852,798
619,936,863
620,697,627
621,4298,3729
622,759,673
623,1592,933
624,980,907
625,2227,1969
626,1537,1404
627,767,689
628,630,567
629,842,748
630,454,437
631,456,433
632,1453,1291
633,783,684
634,398,377
635,673,625
636,535,487
637,1437,1310
638,585,550
639,1276,1119
640,5836,5063
641,1091,958
642,3218,2978
643,1405,1068
644,1425,1211
645,576,519
646,3536,3080
647,462,407
648,788,708
649,420,388
650,1157,1062
651,1968,1507
652,1831,1631
653,615,572
654,1378,926
655,872,766
656,934,839
657,702,635
658,919,847
659,1073,998
660,979,894
661,937,855
662,1795,1651
663,489,441
664,1293,988
665,1165,1034
666,906,819
667,1006,920
668,852,766
669,813,757
670,806,732
671,1875,1723
672,3106,2814
673,2091,1760
674,21600,17242
675,405,378
676,1072,957
677,496,478
678,4837,3995
679,535,491
680,480,444
681,3097,2879
682,967,896
683,717,663
684,712,688
685,823,761
686,801,723
687,420,408
688,1292,1217
689,651,614
690,553,524
691,2636,2033
692,4545,4237
693,445,417
694,457,395
695,1620,1465
696,1285,1168
697,1036,994
698,422,395
699,431,410
700,804,723
701,901,780
702,1255,811
703,767,718
704,1258,1174
705,1621,1427
706,2880,2387
707,560,519
708,1023,957
709,452,418
710,1042,953
711,2890,2419
712,14974,13623
713,669,640
714,957,903
715,815,717
716,533,484
717,12652,11302
718,724,688
719,441,411
720,585,542
721,535,498
722,1526,1408
723,513,476
724,1858,1679
725,1894,1716
726,2772,2556
727,840,777
728,684,617
729,419,386
730,1597,843
731,529,493
732,19593,17548
733,666,634
734,11479,10235
735,713,625
736,1643,1461
737,934,828
738,511,483
739,694,645
740,624,576
741,561,533
742,852,766
743,490,446
744,424,398
745,719,671
746,1757,1641
747,1563,1437
748,1376,1186
749,1359,1114
750,2695,1743
751,413,376
752,2603,2133
753,2180,2116
754,1414,1322
755,3110,3016
756,1412,1342
757,4270,4060
758,990,950
759,559,510
760,388,361
761,743,700
762,754,684
763,1652,1514
764,396,383
765,473,421
766,639,611
767,619,568
768,1655,1538
769,646,627
770,657,613
771,804,767
772,611,552
773,1476,1374
774,861,841
775,2106,1925
776,733,679
777,537,488
778,405,378
779,728,663
780,532,496
781,533,463
782,739,679
783,772,692
784,718,674
785,854,773
786,1842,1468
787,1559,1452
788,712,684
789,774,715
790,1285,1191
791,3187,2921
792,1380,1194
793,1438,1332
794,406,383
795,1135,1054
796,889,830
797,862,739
798,1158,1045
799,1377,1259
800,929,863
801,1318,1043
802,1885,1738
803,1026,941
804,706,669
805,654,611
806,1121,1028
807,2276,2105
808,2482,2402
809,661,627
810,534,489
811,1474,1230
812,968,861
813,754,687
814,1315,372
815,1040,954
816,1486,1444
817,721,656
818,929,848
819,1267,1203
820,1465,1345
821,2587,2381
822,458,424
823,804,729
824,980,905
825,646,600
826,998,938
827,556,522
828,3648,3544
829,377,357
830,863,797
831,432,409
832,412,371
833,3833,3543
834,2206,1785
835,443,409
836,2164,1885
837,751,676
838,412,382
839,633,587
840,676,642
841,2050,1601
842,1046,921
843,712,660
844,938,855
845,582,541
846,1551,1252
847,810,770
848,704,665
849,654,585
850,799,738
851,1816,1604
852,3027,2710
853,983,902
854,520,487
855,558,517
856,1005,979
857,570,513
858,867,818
859,726,703
860,957,862
861,867,781
862,653,595
863,1673,1176
