cell,nCounts,nFeatures
"R1.59,R2.67,R3.68,P1.02",2726,2638
"R1.24,R2.64,R3.11,P1.03",1118,1106
"R1.49,R2.10,R3.13,P1.03",1719,1683
"R1.82,R2.67,R3.32,P1.03",3021,2898
"R1.19,R2.36,R3.23,P1.02",2363,2283
"R1.16,R2.29,R3.76,P1.03",1576,1556
"R1.20,R2.14,R3.08,P1.03",4250,4046
"R1.38,R2.29,R3.69,P1.03",3127,3041
"R1.38,R2.01,R3.14,P1.03",3197,3092
"R1.19,R2.60,R3.79,P1.02",853,842
"R1.52,R2.41,R3.01,P1.02",1139,1128
"R1.53,R2.21,R3.08,P1.02",2482,2402
"R1.57,R2.41,R3.37,P1.02",2646,2577
"R1.59,R2.40,R3.40,P1.02",5211,4944
"R1.83,R2.46,R3.16,P1.02",2448,2362
"R1.09,R2.79,R3.93,P1.03",3045,2944
"R1.35,R2.31,R3.49,P1.02",329,329
"R1.24,R2.60,R3.62,P1.03",2027,1979
"R1.38,R2.19,R3.04,P1.03",702,699
"R1.57,R2.66,R3.85,P1.02",3325,3198
"R1.07,R2.55,R3.15,P1.03",1366,1354
"R1.14,R2.83,R3.42,P1.03",2200,2148
"R1.40,R2.54,R3.41,P1.03",2145,2087
"R1.62,R2.34,R3.33,P1.03",4917,4657
"R1.65,R2.74,R3.39,P1.03",3544,3427
"R1.03,R2.78,R3.11,P1.02",1209,1191
"R1.12,R2.33,R3.52,P1.03",1794,1743
"R1.02,R2.41,R3.18,P1.03",3499,3340
"R1.51,R2.13,R3.54,P1.03",5358,5054
"R1.15,R2.77,R3.81,P1.02",5374,5088
"R1.83,R2.26,R3.80,P1.02",765,759
"R1.17,R2.45,R3.38,P1.03",3705,3564
"R1.77,R2.14,R3.32,P1.03",1969,1909
"R1.33,R2.57,R3.65,P1.02",1673,1640
"R1.23,R2.68,R3.15,P1.02",219,219
"R1.31,R2.59,R3.30,P1.03",3467,3334
"R1.73,R2.78,R3.67,P1.03",1849,1808
"R1.90,R2.79,R3.25,P1.03",1829,1791
"R1.49,R2.75,R3.67,P1.02",1803,1768
"R1.71,R2.90,R3.17,P1.02",1999,1960
"R1.11,R2.71,R3.07,P1.02",4049,3858
"R1.11,R2.69,R3.47,P1.02",6048,5643
"R1.22,R2.90,R3.12,P1.02",874,861
"R1.56,R2.94,R3.86,P1.02",1485,1460
"R1.65,R2.06,R3.17,P1.02",2206,2155
"R1.12,R2.40,R3.62,P1.03",387,385
"R1.16,R2.91,R3.61,P1.03",1724,1703
"R1.22,R2.40,R3.01,P1.03",1877,1836
"R1.83,R2.70,R3.31,P1.03",756,748
"R1.89,R2.16,R3.60,P1.03",939,926
"R1.19,R2.34,R3.56,P1.02",2408,2352
"R1.27,R2.19,R3.40,P1.03",2526,2449
"R1.35,R2.64,R3.08,P1.03",2925,2832
"R1.10,R2.29,R3.60,P1.02",1984,1943
"R1.24,R2.31,R3.91,P1.02",2806,2717
"R1.92,R2.57,R3.48,P1.02",995,991
"R1.11,R2.20,R3.45,P1.03",4911,4683
"R1.76,R2.41,R3.61,P1.03",2832,2741
"R1.91,R2.35,R3.77,P1.02",1032,1026
"R1.13,R2.31,R3.14,P1.02",650,645
"R1.38,R2.71,R3.64,P1.02",2650,2588
"R1.56,R2.84,R3.19,P1.02",2345,2292
"R1.66,R2.29,R3.25,P1.02",1106,1089
"R1.93,R2.64,R3.75,P1.02",5020,4782
"R1.11,R2.01,R3.12,P1.03",2807,2752
"R1.11,R2.88,R3.94,P1.03",1834,1804
"R1.57,R2.21,R3.21,P1.03",3342,3195
"R1.06,R2.91,R3.06,P1.03",2244,2189
"R1.15,R2.59,R3.55,P1.03",2760,2707
"R1.49,R2.44,R3.45,P1.03",2405,2357
"R1.52,R2.16,R3.31,P1.03",1993,1958
"R1.29,R2.55,R3.71,P1.02",336,333
"R1.41,R2.03,R3.26,P1.03",3218,3101
"R1.39,R2.19,R3.63,P1.02",1294,1290
"R1.89,R2.58,R3.89,P1.02",2143,2082
"R1.11,R2.35,R3.33,P1.03",4378,4167
"R1.82,R2.42,R3.68,P1.03",2473,2400
"R1.60,R2.45,R3.29,P1.03",2783,2706
"R1.56,R2.36,R3.31,P1.03",3025,2940
"R1.74,R2.15,R3.86,P1.03",3768,3625
"R1.25,R2.38,R3.89,P1.03",3785,3623
"R1.26,R2.49,R3.22,P1.03",3973,3789
"R1.02,R2.63,R3.02,P1.03",500,497
"R1.67,R2.55,R3.45,P1.02",6231,5869
"R1.26,R2.53,R3.35,P1.02",2173,2107
"R1.37,R2.29,R3.35,P1.03",2732,2647
"R1.60,R2.59,R3.04,P1.03",4392,4223
"R1.62,R2.92,R3.73,P1.03",1062,1054
"R1.72,R2.83,R3.71,P1.03",1456,1438
"R1.52,R2.37,R3.21,P1.02",936,929
"R1.16,R2.02,R3.26,P1.02",2909,2841
"R1.59,R2.24,R3.36,P1.03",2207,2154
"R1.30,R2.41,R3.21,P1.02",936,930
"R1.01,R2.40,R3.37,P1.03",763,758
"R1.47,R2.09,R3.20,P1.03",3595,3445
"R1.71,R2.92,R3.57,P1.03",8076,7534
"R1.03,R2.52,R3.79,P1.02",1225,1216
"R1.05,R2.22,R3.54,P1.03",2774,2691
"R1.32,R2.62,R3.18,P1.03",4514,4287
"R1.39,R2.54,R3.87,P1.03",2490,2423
"R1.62,R2.80,R3.23,P1.02",1937,1891
"R1.66,R2.38,R3.84,P1.02",1993,1948
"R1.82,R2.66,R3.92,P1.03",2074,2015
"R1.64,R2.22,R3.76,P1.03",2240,2183
"R1.34,R2.55,R3.20,P1.03",2450,2370
"R1.35,R2.12,R3.42,P1.02",2509,2464
"R1.42,R2.79,R3.77,P1.03",1514,1490
"R1.15,R2.20,R3.15,P1.02",3461,3341
"R1.95,R2.90,R3.79,P1.03",4119,3920
"R1.20,R2.20,R3.32,P1.02",1577,1553
"R1.85,R2.73,R3.35,P1.02",2538,2445
"R1.57,R2.39,R3.49,P1.03",4034,3854
"R1.21,R2.29,R3.16,P1.02",2729,2656
"R1.49,R2.64,R3.25,P1.03",1652,1628
"R1.24,R2.54,R3.35,P1.03",5885,5487
"R1.14,R2.23,R3.79,P1.02",2659,2596
"R1.32,R2.09,R3.29,P1.02",1780,1728
"R1.66,R2.36,R3.29,P1.03",3691,3548
"R1.58,R2.09,R3.29,P1.02",1106,1091
"R1.84,R2.62,R3.77,P1.02",1641,1624
"R1.28,R2.52,R3.50,P1.02",2265,2207
"R1.03,R2.22,R3.39,P1.02",330,329
"R1.09,R2.94,R3.01,P1.02",348,348
"R1.61,R2.72,R3.36,P1.02",2252,2177
"R1.21,R2.04,R3.30,P1.03",3564,3434
"R1.50,R2.80,R3.89,P1.03",2021,1970
"R1.08,R2.19,R3.07,P1.02",846,829
"R1.34,R2.02,R3.24,P1.02",973,967
"R1.32,R2.04,R3.78,P1.02",1394,1381
"R1.34,R2.22,R3.57,P1.02",1553,1529
"R1.39,R2.29,R3.05,P1.03",6010,5655
"R1.62,R2.04,R3.63,P1.02",252,250
"R1.49,R2.25,R3.52,P1.02",1947,1898
"R1.02,R2.73,R3.04,P1.03",2794,2706
"R1.85,R2.21,R3.72,P1.03",1950,1919
"R1.34,R2.72,R3.01,P1.03",2362,2292
"R1.57,R2.34,R3.08,P1.03",1846,1837
"R1.01,R2.34,R3.03,P1.03",823,814
"R1.21,R2.64,R3.42,P1.02",1878,1849
"R1.11,R2.78,R3.66,P1.02",675,669
"R1.61,R2.10,R3.60,P1.03",2080,2028
"R1.89,R2.08,R3.14,P1.03",594,588
"R1.53,R2.81,R3.25,P1.02",673,670
"R1.35,R2.51,R3.61,P1.03",3318,3197
"R1.68,R2.03,R3.17,P1.02",432,429
"R1.17,R2.94,R3.37,P1.03",2565,2479
"R1.43,R2.27,R3.92,P1.03",5477,5136
"R1.22,R2.88,R3.44,P1.02",1967,1915
"R1.44,R2.10,R3.73,P1.02",3422,3296
"R1.51,R2.11,R3.27,P1.03",2060,2023
"R1.78,R2.89,R3.04,P1.03",936,924
"R1.29,R2.01,R3.49,P1.02",2230,2183
"R1.89,R2.48,R3.23,P1.02",1787,1757
"R1.35,R2.66,R3.85,P1.03",2140,2092
"R1.36,R2.52,R3.20,P1.02",2047,1999
"R1.85,R2.58,R3.06,P1.02",3897,3739
"R1.17,R2.38,R3.86,P1.02",1003,993
"R1.57,R2.85,R3.08,P1.02",1771,1743
"R1.23,R2.48,R3.60,P1.02",4185,3997
"R1.42,R2.35,R3.54,P1.03",621,615
"R1.22,R2.12,R3.32,P1.03",1113,1102
"R1.17,R2.25,R3.10,P1.03",2015,1989
"R1.37,R2.87,R3.05,P1.03",2109,2046
"R1.75,R2.01,R3.10,P1.03",2458,2401
"R1.56,R2.60,R3.34,P1.02",2092,2036
"R1.77,R2.68,R3.01,P1.03",2555,2485
"R1.47,R2.94,R3.32,P1.02",2364,2293
"R1.58,R2.59,R3.13,P1.02",4787,4493
"R1.41,R2.93,R3.39,P1.02",3642,3529
"R1.47,R2.22,R3.68,P1.03",1765,1715
"R1.20,R2.51,R3.37,P1.03",1406,1392
"R1.48,R2.24,R3.06,P1.02",1683,1662
"R1.50,R2.27,R3.40,P1.03",675,674
"R1.92,R2.42,R3.37,P1.02",1600,1570
"R1.69,R2.76,R3.55,P1.03",3761,3612
"R1.16,R2.79,R3.88,P1.02",1875,1825
"R1.02,R2.21,R3.22,P1.03",2576,2505
"R1.94,R2.75,R3.61,P1.02",891,882
"R1.09,R2.71,R3.84,P1.03",1615,1596
"R1.12,R2.69,R3.45,P1.03",1869,1831
"R1.18,R2.80,R3.81,P1.02",3036,2930
"R1.48,R2.22,R3.38,P1.02",295,294
"R1.87,R2.47,R3.44,P1.02",2281,2223
"R1.49,R2.96,R3.60,P1.02",637,633
"R1.62,R2.26,R3.44,P1.02",2409,2334
"R1.46,R2.82,R3.70,P1.02",2585,2504
"R1.09,R2.50,R3.44,P1.02",2434,2379
"R1.67,R2.07,R3.38,P1.02",2168,2126
"R1.04,R2.36,R3.92,P1.02",4506,4274
"R1.20,R2.71,R3.55,P1.02",2314,2258
"R1.16,R2.55,R3.78,P1.02",1089,1075
"R1.31,R2.04,R3.29,P1.03",2015,1956
"R1.59,R2.36,R3.13,P1.03",2211,2161
"R1.36,R2.46,R3.70,P1.03",2653,2570
"R1.40,R2.74,R3.67,P1.02",1629,1607
"R1.17,R2.68,R3.14,P1.03",2860,2736
"R1.36,R2.66,R3.73,P1.03",2563,2496
"R1.93,R2.28,R3.67,P1.03",2408,2354
"R1.26,R2.58,R3.54,P1.02",1133,1118
"R1.43,R2.31,R3.03,P1.02",939,932
"R1.07,R2.56,R3.46,P1.02",2748,2682
"R1.04,R2.09,R3.62,P1.03",1940,1890
"R1.85,R2.05,R3.43,P1.02",2412,2352
"R1.42,R2.37,R3.46,P1.03",2214,2155
"R1.75,R2.79,R3.04,P1.03",1374,1360
"R1.48,R2.71,R3.31,P1.03",1890,1858
"R1.92,R2.38,R3.71,P1.02",1032,1016
"R1.21,R2.58,R3.36,P1.02",2629,2562
"R1.61,R2.49,R3.04,P1.03",3268,3160
"R1.63,R2.56,R3.04,P1.03",1716,1685
"R1.73,R2.24,R3.77,P1.02",289,289
"R1.36,R2.69,R3.01,P1.03",943,931
"R1.59,R2.84,R3.22,P1.02",757,748
"R1.38,R2.09,R3.65,P1.02",1877,1848
"R1.46,R2.10,R3.64,P1.03",3746,3612
"R1.40,R2.11,R3.66,P1.02",511,510
"R1.68,R2.43,R3.15,P1.02",1208,1185
"R1.80,R2.47,R3.04,P1.02",1063,1053
"R1.43,R2.26,R3.89,P1.02",1703,1662
"R1.82,R2.55,R3.05,P1.02",2516,2447
"R1.46,R2.15,R3.01,P1.02",1892,1842
"R1.53,R2.90,R3.59,P1.02",588,584
"R1.91,R2.62,R3.32,P1.02",1999,1943
"R1.18,R2.66,R3.39,P1.03",3255,3133
"R1.49,R2.72,R3.45,P1.03",2944,2841
"R1.71,R2.45,R3.51,P1.02",1022,1014
"R1.27,R2.37,R3.14,P1.02",6428,5971
"R1.05,R2.66,R3.27,P1.02",1447,1430
"R1.34,R2.16,R3.01,P1.02",1288,1276
"R1.15,R2.60,R3.93,P1.03",2485,2406
"R1.28,R2.51,R3.72,P1.03",3371,3201
"R1.60,R2.44,R3.18,P1.02",2294,2223
"R1.09,R2.48,R3.74,P1.03",1047,1028
"R1.62,R2.17,R3.51,P1.02",335,334
"R1.47,R2.42,R3.14,P1.02",2179,2145
"R1.46,R2.52,R3.07,P1.02",788,785
"R1.17,R2.59,R3.14,P1.03",2156,2111
"R1.77,R2.81,R3.83,P1.03",700,689
"R1.12,R2.37,R3.70,P1.03",3408,3276
"R1.02,R2.18,R3.02,P1.02",1709,1685
"R1.13,R2.07,R3.54,P1.03",470,468
"R1.95,R2.02,R3.63,P1.03",434,433
"R1.45,R2.06,R3.36,P1.03",1785,1763
"R1.23,R2.82,R3.17,P1.02",1747,1720
"R1.25,R2.31,R3.52,P1.03",861,852
"R1.10,R2.44,R3.22,P1.03",445,443
"R1.17,R2.89,R3.45,P1.02",3008,2931
"R1.18,R2.62,R3.16,P1.03",288,288
"R1.17,R2.58,R3.61,P1.02",893,888
"R1.66,R2.65,R3.79,P1.03",1150,1146
"R1.62,R2.74,R3.16,P1.03",9100,8474
"R1.49,R2.48,R3.06,P1.02",701,692
"R1.55,R2.25,R3.60,P1.03",2290,2222
"R1.77,R2.41,R3.13,P1.03",2010,1961
"R1.29,R2.68,R3.62,P1.03",780,773
"R1.96,R2.17,R3.57,P1.03",1072,1061
"R1.52,R2.91,R3.93,P1.02",2020,1984
"R1.22,R2.62,R3.81,P1.02",1455,1443
"R1.46,R2.25,R3.82,P1.03",1283,1272
"R1.89,R2.78,R3.86,P1.03",2583,2535
"R1.33,R2.68,R3.34,P1.02",1423,1403
"R1.44,R2.04,R3.62,P1.03",3841,3694
"R1.09,R2.47,R3.65,P1.02",1092,1080
"R1.75,R2.08,R3.30,P1.02",325,325
"R1.03,R2.05,R3.40,P1.03",1773,1749
"R1.32,R2.02,R3.31,P1.02",3140,3047
"R1.13,R2.17,R3.27,P1.03",1931,1903
"R1.38,R2.91,R3.22,P1.03",1764,1742
"R1.54,R2.72,R3.77,P1.03",2179,2100
"R1.24,R2.22,R3.47,P1.03",10946,9878
"R1.58,R2.27,R3.47,P1.03",2441,2373
"R1.82,R2.12,R3.05,P1.03",2393,2354
"R1.27,R2.64,R3.92,P1.03",2404,2351
"R1.30,R2.01,R3.63,P1.03",1790,1751
"R1.46,R2.75,R3.47,P1.02",1464,1442
"R1.80,R2.16,R3.17,P1.03",1390,1374
"R1.59,R2.69,R3.27,P1.03",4983,4705
"R1.73,R2.17,R3.44,P1.02",1542,1519
"R1.07,R2.62,R3.37,P1.02",1516,1500
"R1.32,R2.91,R3.55,P1.03",2063,2019
"R1.92,R2.68,R3.81,P1.03",1279,1264
"R1.52,R2.30,R3.35,P1.03",2313,2255
"R1.65,R2.70,R3.48,P1.02",1334,1321
"R1.54,R2.74,R3.03,P1.02",2165,2110
"R1.14,R2.09,R3.31,P1.03",3582,3499
"R1.62,R2.19,R3.04,P1.03",2058,2010
"R1.16,R2.31,R3.13,P1.03",2547,2481
"R1.41,R2.68,R3.03,P1.03",1436,1421
"R1.49,R2.28,R3.27,P1.02",1224,1206
"R1.15,R2.72,R3.38,P1.02",2901,2816
"R1.34,R2.74,R3.03,P1.03",2816,2744
"R1.62,R2.55,R3.04,P1.03",2453,2390
"R1.49,R2.18,R3.49,P1.02",546,539
"R1.19,R2.92,R3.68,P1.03",1069,1062
"R1.22,R2.14,R3.20,P1.03",2961,2882
"R1.52,R2.02,R3.68,P1.03",1257,1244
"R1.12,R2.19,R3.56,P1.03",1398,1379
"R1.13,R2.57,R3.30,P1.03",1487,1461
"R1.02,R2.75,R3.03,P1.03",1850,1819
"R1.15,R2.83,R3.18,P1.02",2075,2008
"R1.72,R2.60,R3.76,P1.02",1862,1830
"R1.85,R2.59,R3.05,P1.03",1502,1482
"R1.10,R2.43,R3.32,P1.03",2334,2271
"R1.27,R2.70,R3.30,P1.02",2138,2081
"R1.83,R2.48,R3.13,P1.03",3137,3012
"R1.40,R2.42,R3.81,P1.02",566,564
"R1.05,R2.56,R3.32,P1.03",1825,1785
"R1.13,R2.15,R3.50,P1.03",3034,2937
"R1.80,R2.21,R3.27,P1.03",2295,2219
"R1.22,R2.14,R3.68,P1.02",924,923
"R1.92,R2.19,R3.92,P1.02",1809,1772
"R1.87,R2.69,R3.33,P1.02",1650,1623
"R1.37,R2.60,R3.29,P1.03",1434,1412
"R1.04,R2.66,R3.27,P1.02",1521,1502
"R1.08,R2.90,R3.86,P1.03",2804,2712
"R1.29,R2.16,R3.01,P1.03",1683,1659
"R1.27,R2.39,R3.44,P1.02",7322,6802
"R1.62,R2.45,R3.42,P1.02",2037,1989
"R1.13,R2.03,R3.74,P1.03",6749,6350
"R1.44,R2.47,R3.05,P1.03",2096,2048
"R1.46,R2.61,R3.41,P1.03",1825,1794
"R1.17,R2.30,R3.32,P1.02",255,255
"R1.19,R2.04,R3.43,P1.02",1259,1250
"R1.19,R2.58,R3.88,P1.02",2092,2045
"R1.28,R2.23,R3.28,P1.03",5232,4978
"R1.63,R2.46,R3.01,P1.03",1525,1506
"R1.17,R2.55,R3.88,P1.02",3476,3349
"R1.22,R2.05,R3.54,P1.02",791,784
"R1.15,R2.75,R3.73,P1.02",2946,2855
"R1.55,R2.85,R3.54,P1.03",3710,3581
"R1.41,R2.27,R3.77,P1.02",2779,2708
"R1.32,R2.47,R3.65,P1.03",2188,2145
"R1.76,R2.03,R3.71,P1.03",2294,2231
"R1.59,R2.07,R3.83,P1.03",1555,1534
"R1.68,R2.47,R3.29,P1.02",1942,1898
"R1.62,R2.91,R3.35,P1.03",4168,4023
"R1.71,R2.56,R3.70,P1.03",4013,3878
"R1.33,R2.83,R3.41,P1.02",1205,1187
"R1.04,R2.04,R3.13,P1.03",4177,3996
"R1.41,R2.06,R3.26,P1.03",2234,2193
"R1.47,R2.81,R3.76,P1.03",2328,2266
"R1.81,R2.17,R3.02,P1.03",1406,1388
"R1.50,R2.08,R3.34,P1.02",715,710
"R1.38,R2.37,R3.08,P1.02",1995,1961
"R1.12,R2.03,R3.04,P1.03",1881,1838
"R1.40,R2.36,R3.38,P1.03",3826,3697
"R1.25,R2.17,R3.49,P1.02",5776,5439
"R1.75,R2.17,R3.44,P1.03",2108,2061
"R1.19,R2.74,R3.52,P1.03",1765,1733
"R1.28,R2.38,R3.73,P1.02",2892,2810
"R1.62,R2.03,R3.22,P1.03",3982,3806
"R1.78,R2.59,R3.43,P1.03",5266,5051
"R1.39,R2.87,R3.32,P1.03",2651,2593
"R1.11,R2.95,R3.28,P1.02",798,788
"R1.56,R2.57,R3.23,P1.03",1949,1906
"R1.02,R2.40,R3.32,P1.02",2276,2240
"R1.20,R2.09,R3.71,P1.02",1294,1272
"R1.60,R2.37,R3.30,P1.02",2948,2888
"R1.83,R2.05,R3.16,P1.03",1866,1827
"R1.47,R2.07,R3.87,P1.03",2044,1998
"R1.11,R2.04,R3.67,P1.02",2471,2405
"R1.15,R2.68,R3.29,P1.02",3941,3821
"R1.18,R2.65,R3.49,P1.03",2048,2004
"R1.03,R2.84,R3.91,P1.03",1060,1047
"R1.73,R2.13,R3.86,P1.02",3122,3018
"R1.55,R2.17,R3.45,P1.02",3683,3552
"R1.08,R2.22,R3.81,P1.02",2413,2343
"R1.84,R2.08,R3.14,P1.02",1072,1048
"R1.41,R2.92,R3.26,P1.02",711,702
"R1.70,R2.47,R3.09,P1.02",2155,2115
"R1.71,R2.11,R3.27,P1.02",331,329
"R1.08,R2.18,R3.49,P1.03",2138,2083
"R1.49,R2.12,R3.92,P1.03",1050,1026
"R1.69,R2.14,R3.06,P1.02",948,939
"R1.89,R2.15,R3.08,P1.02",1920,1886
"R1.48,R2.69,R3.32,P1.03",1443,1425
"R1.42,R2.25,R3.25,P1.03",5348,5093
"R1.59,R2.17,R3.89,P1.02",1976,1929
"R1.63,R2.63,R3.29,P1.02",2918,2822
"R1.94,R2.01,R3.61,P1.02",1264,1252
"R1.81,R2.39,R3.32,P1.03",3788,3652
"R1.58,R2.30,R3.34,P1.03",1883,1841
"R1.08,R2.02,R3.53,P1.02",516,514
"R1.32,R2.18,R3.50,P1.03",2019,1978
"R1.63,R2.34,R3.89,P1.02",758,750
"R1.49,R2.60,R3.15,P1.02",4883,4652
"R1.67,R2.46,R3.76,P1.03",2036,1997
"R1.36,R2.39,R3.21,P1.03",494,492
"R1.31,R2.04,R3.67,P1.02",1780,1745
"R1.04,R2.66,R3.08,P1.03",2138,2050
"R1.63,R2.35,R3.12,P1.03",2170,2109
"R1.34,R2.21,R3.11,P1.02",2174,2135
"R1.01,R2.45,R3.20,P1.02",8896,8213
"R1.18,R2.92,R3.10,P1.03",1705,1683
"R1.06,R2.03,R3.51,P1.02",1770,1749
"R1.34,R2.19,R3.30,P1.03",4951,4700
"R1.25,R2.15,R3.53,P1.03",1298,1287
"R1.79,R2.52,R3.03,P1.03",2306,2252
"R1.16,R2.86,R3.54,P1.02",859,856
"R1.08,R2.18,R3.36,P1.03",5311,5022
"R1.03,R2.34,R3.73,P1.03",2137,2077
"R1.30,R2.25,R3.41,P1.02",1017,1003
"R1.47,R2.46,R3.43,P1.02",793,786
"R1.49,R2.42,R3.13,P1.03",3361,3254
"R1.58,R2.30,R3.60,P1.02",2043,2000
"R1.31,R2.93,R3.13,P1.03",1860,1822
"R1.06,R2.23,R3.54,P1.02",2791,2724
"R1.22,R2.68,R3.90,P1.03",1401,1377
"R1.31,R2.61,R3.10,P1.02",1098,1088
"R1.62,R2.73,R3.25,P1.02",4541,4369
"R1.67,R2.56,R3.04,P1.03",2024,1980
"R1.09,R2.06,R3.20,P1.03",1776,1744
"R1.75,R2.28,R3.10,P1.02",1836,1792
"R1.36,R2.10,R3.53,P1.03",2358,2295
"R1.05,R2.45,R3.07,P1.03",1076,1063
"R1.79,R2.43,R3.58,P1.03",1965,1903
"R1.02,R2.53,R3.06,P1.03",1869,1829
"R1.11,R2.54,R3.34,P1.02",1795,1761
"R1.28,R2.08,R3.39,P1.02",2153,2088
"R1.45,R2.08,R3.78,P1.02",578,576
"R1.03,R2.05,R3.36,P1.03",2376,2312
"R1.82,R2.94,R3.39,P1.03",1864,1807
"R1.52,R2.41,R3.16,P1.03",2277,2222
"R1.81,R2.51,R3.94,P1.03",493,489
"R1.88,R2.24,R3.75,P1.03",1219,1210
"R1.05,R2.16,R3.08,P1.03",2025,1987
"R1.39,R2.07,R3.36,P1.02",4552,4348
"R1.44,R2.69,R3.80,P1.02",1938,1887
"R1.58,R2.33,R3.79,P1.02",748,733
"R1.42,R2.64,R3.88,P1.03",869,865
"R1.90,R2.13,R3.47,P1.03",1931,1884
"R1.31,R2.51,R3.05,P1.03",3445,3329
"R1.54,R2.07,R3.65,P1.03",1082,1073
"R1.86,R2.75,R3.55,P1.03",2229,2174
"R1.79,R2.04,R3.55,P1.03",2418,2348
"R1.03,R2.49,R3.64,P1.03",2928,2840
"R1.09,R2.35,R3.13,P1.03",2514,2450
"R1.50,R2.45,R3.84,P1.03",3445,3292
"R1.23,R2.22,R3.35,P1.02",1782,1735
"R1.88,R2.58,R3.41,P1.03",1359,1343
"R1.96,R2.94,R3.20,P1.02",1387,1377
"R1.24,R2.59,R3.30,P1.03",2142,2095
"R1.78,R2.93,R3.91,P1.03",1534,1517
"R1.02,R2.91,R3.06,P1.03",1599,1582
"R1.16,R2.66,R3.70,P1.02",2870,2802
"R1.05,R2.91,R3.52,P1.02",1887,1848
"R1.03,R2.54,R3.78,P1.02",825,816
"R1.21,R2.62,R3.65,P1.03",1823,1768
"R1.86,R2.72,R3.51,P1.03",3938,3756
"R1.23,R2.71,R3.90,P1.03",2925,2825
"R1.36,R2.15,R3.02,P1.03",1933,1881
"R1.54,R2.70,R3.12,P1.03",2401,2322
"R1.62,R2.58,R3.52,P1.02",1894,1854
"R1.17,R2.10,R3.65,P1.02",7092,6594
"R1.17,R2.17,R3.39,P1.02",1801,1748
"R1.22,R2.58,R3.57,P1.02",3412,3294
"R1.39,R2.42,R3.02,P1.02",1898,1845
"R1.80,R2.17,R3.04,P1.02",4462,4269
"R1.57,R2.18,R3.27,P1.03",2271,2231
"R1.04,R2.65,R3.37,P1.02",880,873
"R1.63,R2.14,R3.18,P1.02",2610,2545
"R1.76,R2.17,R3.32,P1.02",2644,2591
"R1.12,R2.08,R3.10,P1.02",2243,2177
"R1.35,R2.16,R3.28,P1.02",1537,1512
"R1.52,R2.40,R3.64,P1.02",2541,2468
"R1.08,R2.53,R3.44,P1.03",4461,4199
"R1.14,R2.25,R3.11,P1.03",2071,2026
"R1.17,R2.37,R3.38,P1.03",1124,1110
"R1.32,R2.86,R3.06,P1.03",1011,1006
"R1.33,R2.62,R3.46,P1.03",2173,2114
"R1.73,R2.83,R3.18,P1.02",2016,1970
"R1.84,R2.70,R3.16,P1.03",654,650
"R1.80,R2.23,R3.25,P1.02",2551,2473
"R1.68,R2.34,R3.29,P1.03",1501,1484
"R1.74,R2.23,R3.02,P1.03",2026,1980
"R1.78,R2.56,R3.03,P1.03",4403,4193
"R1.81,R2.77,R3.44,P1.03",1271,1258
"R1.88,R2.52,R3.38,P1.03",3656,3517
"R1.03,R2.41,R3.57,P1.02",4089,3920
"R1.30,R2.82,R3.60,P1.02",3745,3604
"R1.39,R2.71,R3.10,P1.02",1980,1943
"R1.51,R2.57,R3.12,P1.02",2042,1989
"R1.56,R2.94,R3.05,P1.02",889,874
"R1.31,R2.42,R3.40,P1.03",2656,2600
"R1.63,R2.75,R3.27,P1.03",2141,2090
"R1.83,R2.02,R3.62,P1.03",2151,2107
"R1.67,R2.18,R3.37,P1.03",2206,2156
"R1.91,R2.52,R3.70,P1.03",845,839
"R1.23,R2.43,R3.66,P1.03",641,636
"R1.53,R2.86,R3.83,P1.03",909,905
"R1.39,R2.01,R3.90,P1.03",3169,3074
"R1.25,R2.33,R3.76,P1.02",976,968
"R1.80,R2.46,R3.18,P1.02",2430,2366
"R1.90,R2.37,R3.03,P1.02",1223,1210
"R1.03,R2.62,R3.13,P1.03",3257,3120
"R1.06,R2.86,R3.17,P1.03",1806,1763
"R1.09,R2.07,R3.57,P1.03",3627,3510
"R1.12,R2.57,R3.18,P1.03",1844,1795
"R1.20,R2.68,R3.08,P1.03",3095,2993
"R1.90,R2.12,R3.48,P1.03",2397,2347
"R1.70,R2.56,R3.45,P1.03",2166,2113
"R1.86,R2.19,R3.50,P1.02",1867,1835
"R1.75,R2.65,R3.17,P1.03",2365,2305
"R1.45,R2.21,R3.43,P1.03",3794,3565
"R1.63,R2.36,R3.11,P1.03",2738,2647
"R1.03,R2.74,R3.39,P1.02",5919,5580
"R1.38,R2.07,R3.60,P1.02",4272,4053
"R1.56,R2.81,R3.05,P1.02",1320,1305
"R1.81,R2.46,R3.14,P1.02",2039,2007
"R1.11,R2.03,R3.74,P1.03",3180,3049
"R1.16,R2.14,R3.67,P1.02",1853,1806
"R1.21,R2.51,R3.37,P1.02",3125,3033
"R1.20,R2.01,R3.59,P1.03",3669,3516
"R1.45,R2.07,R3.64,P1.03",6821,6384
"R1.85,R2.88,R3.46,P1.03",350,349
"R1.41,R2.11,R3.03,P1.02",3034,2939
"R1.29,R2.76,R3.16,P1.03",1829,1788
"R1.87,R2.11,R3.92,P1.03",2000,1963
"R1.91,R2.14,R3.15,P1.03",11154,9969
"R1.54,R2.72,R3.79,P1.02",3034,2926
"R1.60,R2.02,R3.47,P1.02",846,838
"R1.58,R2.31,R3.66,P1.02",564,562
"R1.15,R2.36,R3.45,P1.03",4282,4081
