cell,nCounts,nFeatures
969,1002,780
970,241,197
971,334,246
972,632,521
973,348,284
974,839,652
975,2338,1705
976,418,326
977,1007,705
978,449,382
979,393,298
980,904,705
981,386,269
982,623,495
983,581,433
984,404,316
985,455,347
986,439,281
987,448,326
988,1367,1178
989,333,261
990,212,164
991,370,285
992,489,411
993,428,306
994,620,485
995,386,305
996,430,355
997,303,248
998,216,188
999,504,414
1000,413,312
1001,1060,827
1002,319,228
1003,398,340
1004,469,350
1005,656,522
1006,1040,844
1007,620,478
1008,725,548
1009,705,545
1010,393,291
1011,386,329
1012,614,488
1013,498,384
1014,251,173
1015,518,372
1016,309,201
1017,208,181
1018,463,353
1019,349,270
1020,532,404
1021,570,410
1022,605,445
1023,940,693
1024,402,248
1025,1552,1171
1026,395,315
1027,598,475
1028,322,255
1029,340,271
1030,1136,875
1031,607,468
1032,1117,891
1033,389,296
1034,414,313
1035,1769,1314
1036,882,604
1037,705,512
1038,434,357
1039,460,353
1040,293,222
1041,736,615
1042,938,714
1043,749,605
1044,657,541
1045,578,454
1046,704,578
1047,308,234
1048,731,592
1049,500,423
1050,497,417
1051,541,400
1052,686,560
1053,351,277
1054,2015,1517
1055,329,301
1056,530,405
1057,970,748
1058,539,433
1059,382,328
1060,327,254
1061,882,493
1062,602,372
1063,1441,1100
1064,1564,1137
1065,675,544
1066,1175,891
1067,365,289
1068,1022,821
1069,260,210
1070,1807,1335
1071,718,516
1072,742,583
1073,231,207
1074,409,300
1075,966,792
1076,290,242
1077,755,536
1078,583,408
1079,699,531
1080,1048,764
1081,977,735
1082,540,379
1083,349,286
1084,1493,1122
1085,703,573
1086,634,389
1087,1024,777
1088,1914,1444
1089,448,347
1090,660,416
1091,235,177
1092,1051,793
1093,461,364
1094,620,474
1095,782,626
1096,653,479
1097,310,234
1098,1329,1003
1099,1597,1221
1100,247,186
1101,519,401
1102,360,233
1103,1315,1027
1104,422,340
1105,304,244
1106,631,502
1107,2635,2069
1108,295,246
1109,293,246
1110,264,205
1111,330,235
1112,456,309
1113,409,305
1114,293,222
1115,1938,1450
1116,578,480
1117,2496,1777
1118,1084,812
1119,557,411
1120,235,171
1121,675,524
1122,912,714
1123,391,304
1124,601,466
1125,310,252
1126,353,251
1127,878,693
1128,946,747
1129,759,609
1130,242,209
1131,527,430
1132,2660,1921
1133,259,197
1134,1402,1023
1135,1875,1190
1136,851,662
1137,204,186
1138,588,459
1139,1584,1187
1140,560,375
1141,750,550
1142,402,254
1143,710,575
1144,791,585
1145,656,487
1146,457,310
1147,602,438
1148,640,522
1149,1646,1232
1150,203,155
