Martian Runtime - v4.0.5
Serving UI at http://s002:44212?auth=elQilmI6NCJ7nGEsEE6LJiM_w7OUesVQkBYBMSKot1A

Running preflight checks (please wait)...
2022-05-20 04:53:47 [runtime] (update)          ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0 split_running
2022-05-20 04:59:50 [runtime] (update)          ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0 split_running
2022-05-20 05:05:49 [runtime] (update)          ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0 split_running
2022-05-20 05:07:35 [runtime] (split_complete)  ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk00.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk01.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk02.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk03.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk04.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk05.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk06.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk07.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk08.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk09.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk10.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk11.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk12.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk13.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk14.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk15.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk16.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk17.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk18.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk19.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk20.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk21.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk22.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk23.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk24.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk25.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk26.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk27.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk28.main
2022-05-20 05:07:36 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.chnk29.main
2022-05-20 05:12:39 [runtime] (update)          ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0 chunks running (25/30 completed)
2022-05-20 05:13:32 [runtime] (chunks_complete) ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS
2022-05-20 05:13:32 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS.fork0.join
2022-05-20 05:13:35 [runtime] (join_complete)   ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER._PEAK_CALLER.DETECT_PEAKS
2022-05-20 05:13:35 [runtime] (ready)           ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.COMPUTE_GC_DISTRIBUTION
2022-05-20 05:13:35 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.COMPUTE_GC_DISTRIBUTION.fork0.split
2022-05-20 05:13:35 [runtime] (ready)           ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_METRIC_COLLECTOR.COMPUTE_FRAGMENT_METRICS
2022-05-20 05:13:35 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_METRIC_COLLECTOR.COMPUTE_FRAGMENT_METRICS.fork0.split
2022-05-20 05:13:35 [runtime] (ready)           ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER.GENERATE_PEAK_MATRIX
2022-05-20 05:13:35 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER.GENERATE_PEAK_MATRIX.fork0.split
2022-05-20 05:13:35 [runtime] (ready)           ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES
2022-05-20 05:13:35 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.split
2022-05-20 05:13:35 [runtime] (ready)           ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS
2022-05-20 05:13:35 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.split
2022-05-20 05:13:35 [runtime] (split_complete)  ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_METRIC_COLLECTOR.COMPUTE_FRAGMENT_METRICS
2022-05-20 05:13:35 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_METRIC_COLLECTOR.COMPUTE_FRAGMENT_METRICS.fork0.join
2022-05-20 05:13:35 [runtime] (split_complete)  ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.COMPUTE_GC_DISTRIBUTION
2022-05-20 05:13:35 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.COMPUTE_GC_DISTRIBUTION.fork0.join
2022-05-20 05:13:36 [runtime] (split_complete)  ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk00.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk01.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk02.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk03.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk04.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk05.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk06.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk07.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk08.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk09.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk10.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk11.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk12.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk13.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk14.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk15.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk16.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk17.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk18.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk19.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk20.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk21.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk22.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk23.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk24.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk25.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk26.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk27.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk28.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._PRODUCE_CELL_BARCODES.REMOVE_LOW_TARGETING_BARCODES.fork0.chnk29.main
2022-05-20 05:13:37 [runtime] (split_complete)  ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk00.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk01.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk02.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk03.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk04.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk05.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk06.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk07.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk08.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk09.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk10.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk11.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk12.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk13.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk14.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk15.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk16.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk17.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk18.main
2022-05-20 05:13:37 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_ANALYZER._PEAK_ANNOTATOR.ANNOTATE_PEAKS.fork0.chnk19.main
2022-05-20 05:13:49 [runtime] (split_complete)  ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER.GENERATE_PEAK_MATRIX
2022-05-20 05:13:50 [runtime] (run:local)       ID.cellranger-atac_results.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._ATAC_MATRIX_COMPUTER.GENERATE_PEAK_MATRIX.fork0.chnk00.main
