cell,nCounts,nFeatures
"R1.41,R2.63,R3.83,P1.51",3415,2248
"R1.41,R2.68,R3.01,P1.51",4167,2610
"R1.41,R2.69,R3.56,P1.50",4320,2659
"R1.41,R2.72,R3.92,P1.50",2562,1616
"R1.41,R2.75,R3.36,P1.51",1484,1198
"R1.41,R2.76,R3.52,P1.50",6986,3517
"R1.41,R2.77,R3.05,P1.51",1141,932
"R1.41,R2.77,R3.79,P1.50",3435,2180
"R1.41,R2.81,R3.77,P1.50",1183,974
"R1.41,R2.83,R3.47,P1.50",2508,1669
"R1.41,R2.83,R3.60,P1.50",2786,1962
"R1.41,R2.86,R3.85,P1.50",2469,1690
"R1.41,R2.90,R3.45,P1.51",743,650
"R1.41,R2.93,R3.39,P1.50",5127,2917
"R1.41,R2.94,R3.67,P1.51",974,825
"R1.42,R2.04,R3.04,P1.51",4354,2703
"R1.42,R2.04,R3.47,P1.51",264,246
"R1.42,R2.06,R3.75,P1.50",6978,3549
"R1.42,R2.08,R3.58,P1.51",796,689
"R1.42,R2.10,R3.31,P1.50",1562,1175
"R1.42,R2.13,R3.70,P1.50",3214,1961
"R1.42,R2.17,R3.56,P1.51",884,772
"R1.42,R2.17,R3.67,P1.50",2623,1782
"R1.42,R2.20,R3.27,P1.50",32044,7489
"R1.42,R2.25,R3.64,P1.51",1154,933
"R1.42,R2.26,R3.48,P1.50",4908,2739
"R1.42,R2.27,R3.02,P1.50",3041,2085
"R1.42,R2.28,R3.16,P1.50",2809,1902
"R1.42,R2.30,R3.67,P1.50",3274,2135
"R1.42,R2.33,R3.86,P1.50",8816,4037
"R1.42,R2.36,R3.11,P1.51",2589,1855
"R1.42,R2.36,R3.19,P1.50",2542,1768
"R1.42,R2.36,R3.33,P1.50",3082,1922
"R1.42,R2.36,R3.37,P1.50",3633,2366
"R1.42,R2.38,R3.68,P1.50",5233,3116
"R1.42,R2.47,R3.41,P1.50",3389,2191
"R1.42,R2.49,R3.71,P1.51",359,341
"R1.42,R2.51,R3.13,P1.50",13026,5107
"R1.42,R2.53,R3.15,P1.50",4486,2605
"R1.42,R2.55,R3.80,P1.50",2122,1592
"R1.42,R2.57,R3.07,P1.50",17603,5842
"R1.42,R2.61,R3.03,P1.51",559,496
"R1.42,R2.61,R3.37,P1.50",4363,2576
"R1.42,R2.61,R3.46,P1.50",2421,1736
"R1.42,R2.62,R3.14,P1.50",4533,2655
"R1.42,R2.66,R3.54,P1.50",3070,2126
"R1.42,R2.70,R3.66,P1.51",956,812
"R1.42,R2.78,R3.09,P1.50",1588,1210
"R1.42,R2.79,R3.10,P1.50",8703,4038
"R1.42,R2.80,R3.46,P1.51",373,354
"R1.42,R2.91,R3.50,P1.50",2081,1423
"R1.42,R2.91,R3.66,P1.50",5568,3105
"R1.42,R2.93,R3.16,P1.50",10058,4354
"R1.42,R2.94,R3.42,P1.50",5493,2939
"R1.42,R2.94,R3.84,P1.51",425,388
"R1.43,R2.02,R3.33,P1.50",4532,2719
"R1.43,R2.04,R3.21,P1.50",2804,1896
"R1.43,R2.08,R3.25,P1.51",2820,1953
"R1.43,R2.09,R3.70,P1.50",7435,3576
"R1.43,R2.10,R3.25,P1.51",363,345
"R1.43,R2.16,R3.65,P1.50",3126,1919
"R1.43,R2.19,R3.23,P1.50",5988,3238
"R1.43,R2.19,R3.30,P1.50",2844,1982
"R1.43,R2.19,R3.86,P1.51",1933,1444
"R1.43,R2.21,R3.58,P1.50",2132,1547
"R1.43,R2.22,R3.80,P1.50",2434,1677
"R1.43,R2.23,R3.35,P1.50",2824,1916
"R1.43,R2.26,R3.89,P1.50",2645,1591
"R1.43,R2.27,R3.19,P1.50",5536,2989
"R1.43,R2.27,R3.92,P1.51",2804,1976
"R1.43,R2.30,R3.30,P1.50",4847,2787
"R1.43,R2.31,R3.03,P1.50",2448,1706
"R1.43,R2.31,R3.12,P1.50",15642,5440
"R1.43,R2.31,R3.51,P1.50",2454,1576
"R1.43,R2.32,R3.13,P1.50",2255,1652
"R1.43,R2.32,R3.25,P1.50",2445,1753
"R1.43,R2.32,R3.72,P1.50",3200,2063
"R1.43,R2.33,R3.57,P1.50",2934,1933
"R1.43,R2.35,R3.37,P1.50",2659,1778
"R1.43,R2.37,R3.02,P1.50",3087,1909
"R1.43,R2.37,R3.29,P1.50",6037,3222
"R1.43,R2.40,R3.22,P1.50",8960,4009
"R1.43,R2.41,R3.87,P1.51",3266,2154
"R1.43,R2.42,R3.13,P1.50",2347,1553
"R1.43,R2.42,R3.72,P1.50",2543,1689
"R1.43,R2.43,R3.04,P1.50",7939,3788
"R1.43,R2.43,R3.04,P1.51",3117,2102
"R1.43,R2.44,R3.26,P1.50",5026,2833
"R1.43,R2.44,R3.79,P1.50",2201,1513
"R1.43,R2.46,R3.37,P1.51",798,693
"R1.43,R2.46,R3.71,P1.50",3231,2087
"R1.43,R2.47,R3.20,P1.51",4061,2564
"R1.43,R2.49,R3.07,P1.50",3069,2013
"R1.43,R2.49,R3.46,P1.50",6924,3542
"R1.43,R2.55,R3.22,P1.50",3283,2226
"R1.43,R2.55,R3.47,P1.51",3000,1964
"R1.43,R2.55,R3.70,P1.50",9826,4343
"R1.43,R2.56,R3.24,P1.50",1193,947
"R1.43,R2.56,R3.64,P1.50",5843,3193
"R1.43,R2.58,R3.45,P1.50",2263,1536
"R1.43,R2.59,R3.83,P1.50",1557,1216
"R1.43,R2.62,R3.15,P1.51",1186,949
"R1.43,R2.63,R3.14,P1.50",64774,9324
"R1.43,R2.65,R3.76,P1.51",442,403
"R1.43,R2.68,R3.15,P1.51",2396,1755
"R1.43,R2.69,R3.02,P1.51",1920,1400
"R1.43,R2.69,R3.18,P1.51",1317,1111
"R1.43,R2.74,R3.65,P1.50",7491,3627
"R1.43,R2.75,R3.20,P1.50",1243,913
"R1.43,R2.76,R3.15,P1.51",2791,1923
"R1.43,R2.77,R3.38,P1.50",5819,3126
"R1.43,R2.78,R3.75,P1.50",5800,3224
"R1.43,R2.79,R3.33,P1.50",1003,838
"R1.43,R2.79,R3.75,P1.50",3275,2099
"R1.43,R2.83,R3.35,P1.50",3352,2155
"R1.43,R2.85,R3.51,P1.51",1341,1087
"R1.43,R2.86,R3.81,P1.50",1530,1206
"R1.43,R2.87,R3.16,P1.50",2418,1666
"R1.43,R2.89,R3.14,P1.50",2273,1662
"R1.43,R2.90,R3.40,P1.50",2880,1846
"R1.43,R2.90,R3.51,P1.50",2778,1756
"R1.43,R2.92,R3.30,P1.50",2619,1702
"R1.43,R2.92,R3.31,P1.50",6546,3440
"R1.44,R2.01,R3.04,P1.50",13215,5115
"R1.44,R2.01,R3.61,P1.51",1425,1141
"R1.44,R2.02,R3.09,P1.51",1261,1044
"R1.44,R2.04,R3.43,P1.51",3557,2342
"R1.44,R2.06,R3.45,P1.51",1398,1138
"R1.44,R2.06,R3.64,P1.51",1262,1040
"R1.44,R2.07,R3.15,P1.50",2385,1714
"R1.44,R2.07,R3.59,P1.50",5638,3137
"R1.44,R2.09,R3.06,P1.50",2273,1433
"R1.44,R2.10,R3.35,P1.51",384,353
"R1.44,R2.10,R3.73,P1.50",4771,2837
"R1.44,R2.11,R3.77,P1.50",2326,1542
"R1.44,R2.11,R3.90,P1.51",233,221
"R1.44,R2.11,R3.95,P1.50",2605,1782
"R1.44,R2.14,R3.50,P1.50",5536,2975
"R1.44,R2.17,R3.37,P1.50",5294,2606
"R1.44,R2.19,R3.48,P1.51",4229,2676
"R1.44,R2.20,R3.05,P1.50",9948,4326
"R1.44,R2.20,R3.51,P1.50",1712,1314
"R1.44,R2.21,R3.41,P1.50",1902,1422
"R1.44,R2.21,R3.63,P1.50",11340,4601
"R1.44,R2.22,R3.55,P1.50",17063,5784
"R1.44,R2.24,R3.32,P1.51",293,280
"R1.44,R2.27,R3.04,P1.50",2706,1809
"R1.44,R2.30,R3.09,P1.50",2426,1580
"R1.44,R2.30,R3.45,P1.50",8854,4063
"R1.44,R2.31,R3.36,P1.50",5669,3068
"R1.44,R2.33,R3.79,P1.51",512,468
"R1.44,R2.36,R3.34,P1.51",943,791
"R1.44,R2.36,R3.79,P1.50",8981,4120
"R1.44,R2.39,R3.26,P1.50",2333,1627
"R1.44,R2.42,R3.58,P1.51",2415,1685
"R1.44,R2.43,R3.42,P1.51",1010,835
"R1.44,R2.44,R3.41,P1.50",4749,2814
"R1.44,R2.45,R3.80,P1.50",5292,2984
"R1.44,R2.46,R3.08,P1.50",2771,1923
"R1.44,R2.46,R3.49,P1.51",994,841
"R1.44,R2.47,R3.38,P1.50",2318,1666
"R1.44,R2.47,R3.56,P1.51",457,423
"R1.44,R2.48,R3.26,P1.50",3245,2081
"R1.44,R2.48,R3.85,P1.51",1110,927
"R1.44,R2.49,R3.94,P1.51",730,653
"R1.44,R2.51,R3.37,P1.51",643,560
"R1.44,R2.51,R3.67,P1.50",2567,1712
"R1.44,R2.53,R3.05,P1.50",1034,877
"R1.44,R2.53,R3.73,P1.50",1749,1327
"R1.44,R2.56,R3.51,P1.50",1022,853
"R1.44,R2.56,R3.86,P1.51",671,583
"R1.44,R2.58,R3.56,P1.50",4727,2756
"R1.44,R2.59,R3.75,P1.50",2323,1548
"R1.44,R2.60,R3.07,P1.50",2765,1796
"R1.44,R2.62,R3.27,P1.50",13182,5016
"R1.44,R2.65,R3.83,P1.50",2914,1955
"R1.44,R2.69,R3.80,P1.50",3550,2198
"R1.44,R2.69,R3.96,P1.50",3675,2219
"R1.44,R2.71,R3.70,P1.51",1808,1407
"R1.44,R2.72,R3.61,P1.51",1786,1403
"R1.44,R2.73,R3.28,P1.50",3677,2303
"R1.44,R2.74,R3.33,P1.51",983,832
"R1.44,R2.77,R3.07,P1.50",2661,1832
"R1.44,R2.80,R3.37,P1.50",5342,2956
"R1.44,R2.82,R3.01,P1.50",5038,2790
"R1.44,R2.83,R3.09,P1.50",1751,1237
"R1.44,R2.83,R3.78,P1.50",2737,1861
"R1.44,R2.84,R3.11,P1.50",2514,1755
"R1.44,R2.84,R3.28,P1.50",14653,5297
"R1.44,R2.86,R3.54,P1.51",392,358
"R1.44,R2.87,R3.27,P1.51",208,202
"R1.44,R2.87,R3.88,P1.50",2723,1687
"R1.44,R2.90,R3.65,P1.50",2393,1604
"R1.44,R2.93,R3.49,P1.50",3935,2396
"R1.44,R2.95,R3.04,P1.50",3996,2471
"R1.45,R2.03,R3.28,P1.50",589,538
"R1.45,R2.06,R3.36,P1.51",1103,928
"R1.45,R2.07,R3.64,P1.51",2492,1779
"R1.45,R2.08,R3.15,P1.51",3706,2396
"R1.45,R2.09,R3.15,P1.50",4225,2546
"R1.45,R2.09,R3.41,P1.50",7703,3660
"R1.45,R2.10,R3.35,P1.50",2652,1829
"R1.45,R2.11,R3.01,P1.51",329,318
"R1.45,R2.12,R3.22,P1.51",1151,985
"R1.45,R2.12,R3.30,P1.50",2944,1836
"R1.45,R2.13,R3.71,P1.50",1219,991
"R1.45,R2.14,R3.03,P1.51",1061,904
"R1.45,R2.18,R3.21,P1.51",10314,4585
"R1.45,R2.20,R3.44,P1.50",6575,3422
"R1.45,R2.20,R3.68,P1.50",2350,1627
"R1.45,R2.20,R3.72,P1.51",1273,942
"R1.45,R2.21,R3.43,P1.51",1034,854
"R1.45,R2.23,R3.56,P1.50",3754,2271
"R1.45,R2.25,R3.49,P1.50",2518,1611
"R1.45,R2.26,R3.21,P1.50",6830,3555
"R1.45,R2.26,R3.50,P1.50",4372,2540
"R1.45,R2.28,R3.26,P1.50",4482,2616
"R1.45,R2.28,R3.42,P1.51",2552,1820
"R1.45,R2.29,R3.60,P1.50",2761,1863
"R1.45,R2.29,R3.61,P1.50",3128,2066
"R1.45,R2.31,R3.02,P1.50",3960,2296
"R1.45,R2.31,R3.24,P1.50",2843,1928
"R1.45,R2.34,R3.52,P1.50",8186,3750
"R1.45,R2.35,R3.07,P1.50",16299,5597
"R1.45,R2.35,R3.68,P1.51",2236,1626
"R1.45,R2.40,R3.47,P1.50",1366,1103
"R1.45,R2.46,R3.15,P1.50",5071,2855
"R1.45,R2.47,R3.45,P1.50",2374,1640
"R1.45,R2.48,R3.07,P1.50",3692,2320
"R1.45,R2.50,R3.14,P1.50",2337,1625
"R1.45,R2.53,R3.71,P1.51",1139,929
"R1.45,R2.57,R3.32,P1.50",3100,1940
"R1.45,R2.57,R3.44,P1.50",3095,1975
"R1.45,R2.63,R3.11,P1.51",1864,1416
"R1.45,R2.63,R3.53,P1.51",405,359
"R1.45,R2.63,R3.61,P1.50",2274,1529
"R1.45,R2.64,R3.13,P1.50",4374,2661
"R1.45,R2.66,R3.69,P1.50",2800,1821
"R1.45,R2.67,R3.09,P1.51",3011,2122
"R1.45,R2.67,R3.50,P1.50",2432,1758
"R1.45,R2.68,R3.22,P1.50",2425,1726
"R1.45,R2.68,R3.47,P1.51",1074,884
"R1.45,R2.69,R3.78,P1.50",4987,2865
"R1.45,R2.74,R3.20,P1.51",552,499
"R1.45,R2.74,R3.90,P1.51",5944,3260
"R1.45,R2.81,R3.06,P1.50",2508,1772
"R1.45,R2.83,R3.55,P1.50",2299,1638
"R1.45,R2.83,R3.58,P1.51",3287,2246
"R1.45,R2.85,R3.28,P1.50",507,470
"R1.45,R2.85,R3.36,P1.51",5284,3068
"R1.45,R2.89,R3.16,P1.50",2449,1789
"R1.45,R2.91,R3.13,P1.50",4381,2436
"R1.45,R2.92,R3.81,P1.51",252,241
"R1.45,R2.93,R3.35,P1.50",1528,1200
"R1.45,R2.93,R3.63,P1.50",1053,892
"R1.45,R2.94,R3.60,P1.51",754,672
"R1.46,R2.01,R3.76,P1.50",11501,4660
"R1.46,R2.02,R3.33,P1.51",2301,1683
"R1.46,R2.03,R3.67,P1.50",2874,1692
"R1.46,R2.03,R3.73,P1.50",3196,2077
"R1.46,R2.04,R3.58,P1.50",5040,2838
"R1.46,R2.06,R3.12,P1.50",14032,5171
"R1.46,R2.09,R3.03,P1.50",8148,3861
"R1.46,R2.09,R3.10,P1.50",2738,1863
"R1.46,R2.10,R3.64,P1.51",1854,1419
"R1.46,R2.10,R3.68,P1.51",1166,967
"R1.46,R2.11,R3.13,P1.50",3036,1989
"R1.46,R2.11,R3.47,P1.50",2601,1786
"R1.46,R2.12,R3.48,P1.51",810,709
"R1.46,R2.14,R3.27,P1.51",2128,1587
"R1.46,R2.15,R3.01,P1.50",2258,1612
"R1.46,R2.16,R3.29,P1.50",1801,1349
"R1.46,R2.16,R3.78,P1.50",2382,1709
"R1.46,R2.17,R3.58,P1.50",4912,2873
"R1.46,R2.18,R3.84,P1.51",1171,949
"R1.46,R2.20,R3.51,P1.51",642,555
"R1.46,R2.22,R3.09,P1.50",4846,2668
"R1.46,R2.22,R3.16,P1.51",809,688
"R1.46,R2.22,R3.53,P1.50",1124,940
"R1.46,R2.23,R3.45,P1.50",1882,1447
"R1.46,R2.23,R3.49,P1.50",2262,1586
"R1.46,R2.26,R3.54,P1.50",3634,2265
"R1.46,R2.27,R3.11,P1.50",1232,1013
"R1.46,R2.27,R3.51,P1.50",4271,2550
"R1.46,R2.28,R3.04,P1.50",5570,3080
"R1.46,R2.30,R3.14,P1.50",3012,1898
"R1.46,R2.33,R3.36,P1.50",2319,1635
"R1.46,R2.35,R3.15,P1.50",12063,4812
"R1.46,R2.35,R3.54,P1.51",1132,918
"R1.46,R2.36,R3.55,P1.50",3257,2150
"R1.46,R2.37,R3.03,P1.50",4805,2686
"R1.46,R2.38,R3.94,P1.50",4158,2432
"R1.46,R2.40,R3.93,P1.50",3639,2317
"R1.46,R2.41,R3.13,P1.51",2715,1787
"R1.46,R2.42,R3.68,P1.50",18449,5940
"R1.46,R2.44,R3.22,P1.51",7011,3665
"R1.46,R2.44,R3.49,P1.50",9264,4232
"R1.46,R2.45,R3.28,P1.50",2338,1642
"R1.46,R2.45,R3.43,P1.50",6017,3208
"R1.46,R2.46,R3.54,P1.50",9309,4175
"R1.46,R2.52,R3.26,P1.50",5637,2984
"R1.46,R2.52,R3.67,P1.50",5563,2845
"R1.46,R2.52,R3.96,P1.51",1210,998
"R1.46,R2.54,R3.89,P1.51",1221,1011
"R1.46,R2.58,R3.49,P1.51",2906,2003
"R1.46,R2.60,R3.39,P1.51",1318,1038
"R1.46,R2.62,R3.51,P1.50",5481,2893
"R1.46,R2.62,R3.66,P1.50",4102,2510
"R1.46,R2.62,R3.76,P1.51",1254,1045
"R1.46,R2.64,R3.17,P1.51",2841,1950
"R1.46,R2.65,R3.71,P1.50",3099,2060
"R1.46,R2.66,R3.73,P1.51",953,812
"R1.46,R2.66,R3.80,P1.50",4653,2656
"R1.46,R2.66,R3.85,P1.51",1870,1343
"R1.46,R2.68,R3.39,P1.50",19337,5941
"R1.46,R2.68,R3.58,P1.50",1731,1290
"R1.46,R2.69,R3.25,P1.51",1048,908
"R1.46,R2.70,R3.32,P1.50",2492,1703
"R1.46,R2.70,R3.58,P1.50",746,657
"R1.46,R2.70,R3.65,P1.50",2832,1804
"R1.46,R2.71,R3.27,P1.51",561,507
"R1.46,R2.75,R3.47,P1.50",3622,2098
"R1.46,R2.81,R3.28,P1.50",2311,1651
"R1.46,R2.81,R3.60,P1.51",1518,1229
"R1.46,R2.82,R3.30,P1.50",3911,2419
"R1.46,R2.82,R3.70,P1.50",4740,2748
"R1.46,R2.84,R3.22,P1.50",4089,2589
"R1.46,R2.87,R3.92,P1.50",2784,1830
"R1.46,R2.87,R3.93,P1.50",3966,2496
"R1.46,R2.88,R3.30,P1.50",4121,2479
"R1.46,R2.88,R3.47,P1.51",598,539
"R1.46,R2.89,R3.34,P1.51",1658,1276
"R1.46,R2.91,R3.36,P1.50",5299,3073
"R1.47,R2.06,R3.20,P1.50",2306,1511
"R1.47,R2.06,R3.36,P1.51",1225,1028
"R1.47,R2.06,R3.92,P1.50",1184,988
"R1.47,R2.09,R3.20,P1.51",1335,1080
"R1.47,R2.09,R3.26,P1.50",3707,2296
"R1.47,R2.15,R3.71,P1.50",1679,1303
"R1.47,R2.17,R3.40,P1.50",4299,2521
"R1.47,R2.18,R3.05,P1.51",5440,3079
"R1.47,R2.19,R3.40,P1.50",3777,2328
"R1.47,R2.19,R3.77,P1.51",334,314
"R1.47,R2.22,R3.68,P1.51",1551,1244
"R1.47,R2.24,R3.36,P1.50",4168,2553
"R1.47,R2.24,R3.85,P1.51",2232,1606
"R1.47,R2.25,R3.37,P1.51",3371,2220
"R1.47,R2.26,R3.90,P1.50",3532,2390
"R1.47,R2.27,R3.21,P1.51",3291,2203
"R1.47,R2.27,R3.46,P1.50",2494,1766
"R1.47,R2.34,R3.39,P1.50",6279,3270
"R1.47,R2.35,R3.32,P1.50",2486,1766
"R1.47,R2.35,R3.46,P1.50",2762,1936
"R1.47,R2.36,R3.10,P1.51",3582,2359
"R1.47,R2.36,R3.47,P1.50",2508,1836
"R1.47,R2.37,R3.16,P1.51",325,311
"R1.47,R2.39,R3.04,P1.50",4150,2513
"R1.47,R2.42,R3.14,P1.50",3960,2453
"R1.47,R2.46,R3.27,P1.51",3078,2111
"R1.47,R2.47,R3.49,P1.51",530,485
"R1.47,R2.49,R3.81,P1.50",2065,1546
"R1.47,R2.52,R3.20,P1.50",7357,3680
"R1.47,R2.55,R3.91,P1.50",2189,1541
"R1.47,R2.60,R3.74,P1.50",9937,4442
"R1.47,R2.63,R3.47,P1.51",1895,1422
"R1.47,R2.64,R3.03,P1.51",590,540
"R1.47,R2.64,R3.14,P1.51",2481,1745
"R1.47,R2.64,R3.41,P1.51",970,821
"R1.47,R2.68,R3.24,P1.51",2068,1557
"R1.47,R2.69,R3.89,P1.51",1039,876
"R1.47,R2.70,R3.48,P1.50",3700,2243
"R1.47,R2.73,R3.52,P1.50",4500,2628
"R1.47,R2.77,R3.45,P1.51",3071,2079
"R1.47,R2.77,R3.81,P1.50",2348,1690
"R1.47,R2.80,R3.93,P1.51",277,257
"R1.47,R2.82,R3.07,P1.51",3525,2343
"R1.47,R2.85,R3.09,P1.51",581,510
"R1.47,R2.94,R3.32,P1.50",2509,1672
"R1.48,R2.01,R3.50,P1.50",2593,1773
"R1.48,R2.02,R3.10,P1.50",4099,2478
"R1.48,R2.02,R3.44,P1.50",2310,1496
"R1.48,R2.04,R3.02,P1.51",1181,981
"R1.48,R2.10,R3.63,P1.50",2334,1624
"R1.48,R2.12,R3.60,P1.51",1584,1258
"R1.48,R2.16,R3.75,P1.50",2083,1467
"R1.48,R2.19,R3.06,P1.50",3813,2373
"R1.48,R2.19,R3.24,P1.50",2855,1910
"R1.48,R2.19,R3.27,P1.50",2496,1620
"R1.48,R2.22,R3.35,P1.50",2307,1649
"R1.48,R2.23,R3.21,P1.50",1696,1328
"R1.48,R2.23,R3.93,P1.51",900,760
"R1.48,R2.24,R3.06,P1.50",2720,1694
"R1.48,R2.24,R3.52,P1.50",1877,1388
"R1.48,R2.25,R3.32,P1.50",4591,2579
"R1.48,R2.26,R3.09,P1.50",1677,1293
"R1.48,R2.28,R3.17,P1.50",4067,2444
"R1.48,R2.30,R3.41,P1.50",9244,4180
"R1.48,R2.30,R3.75,P1.51",2104,1556
"R1.48,R2.30,R3.86,P1.50",4022,2381
"R1.48,R2.31,R3.04,P1.50",2660,1799
"R1.48,R2.34,R3.78,P1.50",1685,1242
"R1.48,R2.35,R3.41,P1.51",2960,2024
"R1.48,R2.36,R3.31,P1.50",1708,1343
"R1.48,R2.41,R3.53,P1.51",508,465
"R1.48,R2.42,R3.83,P1.51",2237,1654
"R1.48,R2.43,R3.09,P1.50",7147,3635
"R1.48,R2.43,R3.42,P1.50",4464,2684
"R1.48,R2.46,R3.19,P1.50",4371,2526
"R1.48,R2.47,R3.33,P1.50",6497,3393
"R1.48,R2.52,R3.55,P1.50",2267,1588
"R1.48,R2.53,R3.94,P1.50",2731,1870
"R1.48,R2.54,R3.30,P1.50",3669,2327
"R1.48,R2.56,R3.61,P1.50",5351,2970
"R1.48,R2.61,R3.15,P1.51",1980,1460
"R1.48,R2.61,R3.22,P1.50",4384,2596
"R1.48,R2.62,R3.86,P1.50",2270,1534
"R1.48,R2.62,R3.92,P1.50",8038,3630
"R1.48,R2.63,R3.09,P1.50",2763,1894
"R1.48,R2.66,R3.55,P1.51",1917,1478
"R1.48,R2.67,R3.22,P1.50",2638,1784
"R1.48,R2.72,R3.07,P1.51",965,817
"R1.48,R2.76,R3.46,P1.50",2468,1668
"R1.48,R2.77,R3.35,P1.51",1461,1162
"R1.48,R2.80,R3.22,P1.50",3357,2134
"R1.48,R2.83,R3.51,P1.50",13425,5164
"R1.48,R2.86,R3.03,P1.51",297,274
"R1.48,R2.89,R3.23,P1.50",4610,2776
"R1.48,R2.90,R3.06,P1.50",3725,2344
"R1.48,R2.90,R3.61,P1.50",8327,3843
"R1.48,R2.90,R3.86,P1.50",11476,4702
"R1.48,R2.90,R3.87,P1.51",1606,1267
"R1.49,R2.01,R3.59,P1.50",1653,1279
"R1.49,R2.04,R3.84,P1.50",2187,1585
"R1.49,R2.05,R3.66,P1.50",3458,2099
"R1.49,R2.08,R3.47,P1.51",1547,1217
"R1.49,R2.11,R3.30,P1.51",1045,870
"R1.49,R2.11,R3.44,P1.50",3275,2008
"R1.49,R2.11,R3.79,P1.50",2746,1812
"R1.49,R2.12,R3.39,P1.50",30335,7208
"R1.49,R2.13,R3.67,P1.50",2929,2018
"R1.49,R2.14,R3.03,P1.50",6719,3368
"R1.49,R2.14,R3.08,P1.50",12775,4969
"R1.49,R2.14,R3.11,P1.50",6101,3189
"R1.49,R2.16,R3.17,P1.51",7315,3811
"R1.49,R2.16,R3.18,P1.50",9703,4302
"R1.49,R2.16,R3.86,P1.50",13276,5025
"R1.49,R2.18,R3.49,P1.50",2046,1501
"R1.49,R2.18,R3.75,P1.50",2973,1999
"R1.49,R2.19,R3.51,P1.50",4620,2755
"R1.49,R2.20,R3.02,P1.51",946,755
"R1.49,R2.20,R3.23,P1.50",2259,1465
"R1.49,R2.20,R3.48,P1.50",4062,2366
"R1.49,R2.21,R3.26,P1.51",4263,2669
"R1.49,R2.22,R3.27,P1.51",1194,977
"R1.49,R2.25,R3.52,P1.50",5266,3000
"R1.49,R2.25,R3.86,P1.51",3726,2451
"R1.49,R2.28,R3.33,P1.50",3453,2169
"R1.49,R2.30,R3.36,P1.50",8977,4134
"R1.49,R2.30,R3.75,P1.51",3052,2074
"R1.49,R2.32,R3.40,P1.50",5365,3082
"R1.49,R2.35,R3.79,P1.50",4052,2541
"R1.49,R2.36,R3.77,P1.51",3720,2423
"R1.49,R2.37,R3.56,P1.50",13913,5111
"R1.49,R2.38,R3.49,P1.51",2658,1803
"R1.49,R2.39,R3.81,P1.50",2902,2020
"R1.49,R2.40,R3.67,P1.51",3218,2173
"R1.49,R2.42,R3.13,P1.51",1114,903
"R1.49,R2.43,R3.69,P1.50",2504,1793
"R1.49,R2.45,R3.02,P1.50",1218,1036
"R1.49,R2.46,R3.34,P1.50",3548,2219
"R1.49,R2.46,R3.48,P1.51",6948,3634
"R1.49,R2.47,R3.10,P1.50",5700,3043
"R1.49,R2.48,R3.07,P1.50",7283,3621
"R1.49,R2.48,R3.27,P1.51",507,460
"R1.49,R2.48,R3.67,P1.50",3939,2398
"R1.49,R2.49,R3.56,P1.50",2438,1751
"R1.49,R2.50,R3.32,P1.50",10881,4581
"R1.49,R2.52,R3.96,P1.50",4245,2506
"R1.49,R2.53,R3.11,P1.50",5880,3175
"R1.49,R2.53,R3.51,P1.50",2779,1811
"R1.49,R2.53,R3.61,P1.50",3300,2066
"R1.49,R2.58,R3.12,P1.50",2834,1926
"R1.49,R2.58,R3.64,P1.50",2245,1567
"R1.49,R2.60,R3.15,P1.50",12906,4805
"R1.49,R2.61,R3.86,P1.51",2241,1655
"R1.49,R2.63,R3.81,P1.51",534,479
"R1.49,R2.64,R3.18,P1.51",2564,1802
"R1.49,R2.64,R3.25,P1.51",1123,925
"R1.49,R2.64,R3.35,P1.50",20677,6179
"R1.49,R2.66,R3.21,P1.50",2247,1525
"R1.49,R2.70,R3.15,P1.51",1768,1360
"R1.49,R2.70,R3.56,P1.50",2663,1886
"R1.49,R2.71,R3.21,P1.51",2043,1598
"R1.49,R2.71,R3.53,P1.50",1866,1433
"R1.49,R2.71,R3.65,P1.50",1163,945
"R1.49,R2.74,R3.52,P1.50",4932,2890
"R1.49,R2.75,R3.67,P1.50",2652,1599
"R1.49,R2.77,R3.52,P1.51",971,815
"R1.49,R2.78,R3.03,P1.50",2348,1621
"R1.49,R2.80,R3.32,P1.50",5141,2844
"R1.49,R2.81,R3.06,P1.50",804,693
"R1.49,R2.85,R3.38,P1.50",1199,929
"R1.49,R2.85,R3.47,P1.50",3910,2316
"R1.49,R2.86,R3.22,P1.51",1025,865
"R1.49,R2.89,R3.01,P1.50",2731,1882
"R1.49,R2.89,R3.56,P1.51",837,727
"R1.49,R2.89,R3.64,P1.51",1043,873
"R1.49,R2.93,R3.44,P1.51",2519,1654
"R1.49,R2.96,R3.89,P1.51",2322,1680
"R1.50,R2.01,R3.28,P1.50",4105,2552
"R1.50,R2.04,R3.90,P1.50",2345,1608
"R1.50,R2.05,R3.13,P1.50",1382,1142
"R1.50,R2.05,R3.59,P1.51",2962,2073
"R1.50,R2.06,R3.07,P1.51",2353,1688
"R1.50,R2.06,R3.08,P1.50",5534,3011
"R1.50,R2.07,R3.39,P1.51",2767,1901
"R1.50,R2.07,R3.74,P1.50",16743,5743
"R1.50,R2.10,R3.34,P1.50",2619,1719
"R1.50,R2.10,R3.45,P1.50",3388,2089
"R1.50,R2.12,R3.46,P1.50",6509,3282
"R1.50,R2.12,R3.71,P1.51",782,689
"R1.50,R2.13,R3.06,P1.50",5960,3164
"R1.50,R2.13,R3.30,P1.50",12095,4726
